id	type_analysis	status	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	index_mean_crit	doelbereik_mean_ind
212661_2022-07-31	1330_hpr	1	RapportageHR	0	100	0.8458	0.8458	1
2130550_2019-11-14	7140_oli	0	RapportageHR	2	70	0.514	0.0543	0.8473
2133734_2016-07-26	6230_hmo	0	RapportageHR	1	72.7273	0.2451	-0.1516	0.8071
2133926_2017-07-20	6230_hmo	0	RapportageHR	2	81.8182	0.6299	0.4777	0.9955
2136622_2019-08-01	7140_oli	1	RapportageHR	0	100	0.7471	0.4951	1
2143233_1330_hpr_2019-10-17	1330_hpr	0	RapportageHR	1	50	0.2826	0.2826	0.7826
2156242_2020-07-23	6230_ha	1	RapportageHR	0	77.7778	0.6029	0.2522	0.9158
2160774_2016-07-06	6410_mo	0	RapportageHR	2	61.5385	0.4004	-0.1554	0.8623
2160774_2024-06-26	6410_mo	0	RapportageHR	2	53.8462	0.2191	-0.372	0.7789
216118_2018-05-25	6510_hu	1	RapportageHR	0	80	0.3395	0.0767	0.8744
216118_2024-06-05	6510_hu	1	RapportageHR	0	80	0.4152	0.1643	0.8451
2163698_2020-07-24	6230_hn	1	RapportageHR	0	100	0.6491	0.4587	1
2173889_2016-08-30	6410_mo	0	RapportageHR	2	76.9231	0.5409	0.3111	0.9092
2173889_2024-06-19	6410_mo	0	RapportageHR	1	92.3077	0.6415	0.4927	0.967
218086_2019-06-12	6510_hu	0	RapportageHR	2	50	0.0626	-0.2147	0.665
218086_2019-06-12	6510_hua	0	RapportageHR	2	58.3333	0.2132	-0.1022	0.7208
218086_2019-06-12	6510_huk	0	RapportageHR	1	50	0.1097	-0.3212	0.6349
218086_2019-06-12	6510_hus	0	RapportageHR	2	50	0.0626	-0.2147	0.665
2192370_2020-07-24	6230_hn	0	RapportageHR	1	88.8889	0.6425	0.4907	0.9978
2201202_2020-05-27	6510_huk	0	RapportageHR	1	60	0.1366	-0.2575	0.6566
220786_2016-06-17	6510_huk	0	RapportageHR	2	40	-0.1452	-0.4806	0.5581
220882_2016-08-18	6230_ha	0	RapportageHR	1	66.6667	0.4861	0.1423	0.8897
220882_2024-07-09	6230_ha	1	RapportageHR	0	88.8889	0.5825	0.3066	0.9444
2225078_2015-09-18	7140_meso	1	RapportageHR	0	100	0.6498	0.4531	1
222518_2017-07-25	7140_meso	1	RapportageHR	0	83.3333	0.5086	0.132	0.8708
2233618_2016-06-10	6510_hus	0	RapportageHR	1	50	0.0661	-0.3072	0.5963
2233618_2023-06-09	6510_hu	1	RapportageHR	0	60	0.2352	-0.268	0.6412
2239241_1330_hpr_2019-10-29	1330_hpr	0	RapportageHR	1	66.6667	0.2944	0.2944	0.7968
225246_2022-08-23	6230_ha	1	RapportageHR	0	77.7778	0.5325	0.2327	0.9318
226262_2022-08-24	6230_hn	1	RapportageHR	0	88.8889	0.6041	0.43	0.9753
2264998_2017-07-20	6230_hmo	1	RapportageHR	0	100	0.5799	0.3558	1
2270930_2019-07-04	7140_oli	0	RapportageHR	2	80	0.6253	0.3346	0.9577
2299537_2019-06-05	6510_hua	1	RapportageHR	0	91.6667	0.5748	0.3457	0.9167
23086_2016-09-19	7140_oli	1	RapportageHR	0	100	0.8954	0.8256	1
23086_2023-07-16	7140_oli	0	RapportageHR	1	90	0.6558	0.1741	0.9033
231702_2014-05-27	6510_hus	0	RapportageHR	1	70	0.259	0.0526	0.7833
2318966_2019-11-14	7140_oli	0	RapportageHR	3	60	0.2089	-0.2252	0.6769
2328854_2014-05-27	6510_hus	0	RapportageHR	1	70	0.2561	0.1017	0.8114
2328854_2022-05-30	6510_hus	0	RapportageHR	2	50	0.1212	-0.105	0.738
2333697_1330_hpr_2019-10-31	1330_hpr	1	RapportageHR	0	100	0.4186	0.4186	0.9996
2334002_2016-06-20	6410_mo	0	RapportageHR	1	69.2308	0.4959	0.0334	0.899
2334002_2024-06-27	6410_mo	0	RapportageHR	1	69.2308	0.4517	-0.1916	0.8093
2334854_2017-06-29	6230_hmo	1	RapportageHR	0	100	0.6368	0.4275	1
2364085_1330_hpr_2019-10-29	1330_hpr	1	RapportageHR	0	83.3333	0.4722	0.4722	0.9167
236657_2020-06-04	6510_hu	1	RapportageHR	0	80	0.4333	0.1519	0.8626
236742_2021-07-27	6410_mo	0	RapportageHR	1	69.2308	0.3219	-0.3572	0.7446
2371634_2016-07-18	6410_mo	0	RapportageHR	1	69.2308	0.506	-0.0902	0.8602
239901_2023-06-05	6510_hu	1	RapportageHR	0	60	0.1449	-0.2555	0.6976
2410009_2019-06-06	6510_hua	0	RapportageHR	1	66.6667	0.3498	-0.0192	0.7496
242262_2023-06-12	6510_hu	1	RapportageHR	0	80	0.4708	0.1254	0.8
2435666_2021-07-07	6410_mo	1	RapportageHR	0	76.9231	0.4928	-0.3231	0.7769
243758_2021-08-18	6230_ha	1	RapportageHR	0	66.6667	0.4276	0.1222	0.8927
243758_2024-06-25	6230_ha	0	RapportageHR	1	55.5556	0.4283	0.2086	0.9168
2438198_2015-06-11	6230_hmo	0	RapportageHR	3	72.7273	0.3959	0.2687	0.95
243846_2014-05-22	6510_hu	0	RapportageHR	1	70	0.3365	0.0776	0.7983
243846_2020-05-27	6510_hu	1	RapportageHR	0	80	0.3983	0.0962	0.821
243846_2020-05-27	6510_hua	1	RapportageHR	0	83.3333	0.4644	0.1617	0.85
243846_2020-05-27	6510_huk	1	RapportageHR	0	70	0.2606	-0.1431	0.7233
243846_2020-05-27	6510_hus	1	RapportageHR	0	80	0.3983	0.0962	0.821
2440689_2018-06-14	6510_hua	0	RapportageHR	2	58.3333	0.2166	-0.067	0.7186
2441398_2020-07-31	6230_hn	0	RapportageHR	1	66.6667	0.2948	-0.1051	0.7456
2447382_2018-06-18	6230_hmo	0	RapportageHR	2	63.6364	0.3984	0.191	0.9333
2454238_2020-10-23	7140_oli	0	RapportageHR	1	90	0.5728	0.1149	0.9233
2468182_2015-05-29	6410_mo	0	RapportageHR	3	69.2308	0.3811	0.1931	0.9588
2468182_2022-06-24	6410_mo	0	RapportageHR	2	76.9231	0.4748	0.1856	0.9201
2479154_2016-06-16	6410_mo	0	RapportageHR	1	76.9231	0.4722	0.0785	0.9156
2479154_2024-06-25	6410_mo	1	RapportageHR	0	84.6154	0.5331	-0.0883	0.8846
2495762_2016-06-14	6510_hus	0	RapportageHR	1	60	0.3419	0.0899	0.8511
2495762_2024-06-11	6510_hu	1	RapportageHR	0	80	0.2948	0.012	0.821
2500918_2019-07-05	7140_meso	0	RapportageHR	1	83.3333	0.6047	0.3525	0.9491
2534662_2021-07-27	6410_mo	0	RapportageHR	1	76.9231	0.4766	0.098	0.8907
253621_2022-09-20	1330_hpr	0	RapportageHR	1	66.6667	0.3757	0.3757	0.8861
2541138_2020-07-23	7140_meso	0	RapportageHR	2	66.6667	0.3882	0.1266	0.8574
2552758_2020-09-10	7140_oli	0	RapportageHR	1	90	0.6156	0.2434	0.9667
2552882_2016-07-13	6410_mo	0	RapportageHR	1	69.2308	0.4017	-0.1486	0.8653
2552882_2024-06-25	6410_mo	0	RapportageHR	2	61.5385	0.3087	-0.353	0.7877
255826_2022-08-03	6230_hmo	0	RapportageHR	1	90.9091	0.6742	0.4216	0.9789
258390_2015-11-13	6510_hu	1	RapportageHR	0	70	0.3854	0.0631	0.7776
258390_2020-05-27	6510_hu	1	RapportageHR	0	80	0.3713	0.0265	0.8
258390_2020-05-27	6510_hua	0	RapportageHR	1	75	0.3648	0.0556	0.8054
258390_2020-05-27	6510_huk	1	RapportageHR	0	70	0.2559	-0.1732	0.74
258390_2020-05-27	6510_hus	1	RapportageHR	0	80	0.3713	0.0265	0.8
2595841_2020-08-18	1330_hpr	0	RapportageHR	1	66.6667	0.3131	0.3131	0.8179
2598774_2020-07-23	7140_meso	1	RapportageHR	0	75	0.5189	0.13	0.8661
2637569_2018-07-03	6230_hmo	1	RapportageHR	0	90.9091	0.7211	0.4086	0.9623
2643702_2021-08-19	6410_mo	0	RapportageHR	2	61.5385	0.2746	-0.4477	0.6916
2645158_2020-07-09	7140_meso	0	RapportageHR	1	66.6667	0.4748	0.1538	0.8989
2645426_2018-06-08	6510_huk	0	RapportageHR	1	50	0.0587	-0.2563	0.6844
2645426_2024-06-12	6510_hu	0	RapportageHR	0	40	-0.1529	-0.5227	0.4704
2664513_2015-07-10	6410_mo	0	RapportageHR	2	76.9231	0.5251	0.1821	0.9262
267986_2016-09-13	7140_meso	0	RapportageHR	1	83.3333	0.5797	0.3302	0.8971
267986_2023-07-05	7140_meso	0	RapportageHR	1	66.6667	0.3331	-0.1183	0.7442
271030_2016-09-15	7140_meso	0	RapportageHR	1	66.6667	0.2658	-0.1706	0.7049
271030_2023-10-12	7140_meso	0	RapportageHR	1	83.3333	0.474	0.2528	0.937
2733713_2019-06-05	6510_hua	0	RapportageHR	1	66.6667	0.3913	0.036	0.8375
2760937_2016-09-12	6410_mo	0	RapportageHR	1	69.2308	0.2998	-0.4367	0.7669
2760937_2024-06-28	6410_mo	0	RapportageHR	1	69.2308	0.4401	-0.1102	0.8291
2767798_2020-07-23	7140_meso	1	RapportageHR	0	83.3333	0.5734	0.1842	0.8833
2805181_2020-10-15	1330_hpr	0	RapportageHR	2	50	0.1857	0.1857	0.8131
2809525_2020-08-21	1330_hpr	1	RapportageHR	0	100	0.7195	0.7195	1
281177_2023-05-26	6510_hu	0	RapportageHR	2	50	0.0886	-0.1545	0.6701
2813697_2017-09-25	6230_hn	1	RapportageHR	0	88.8889	0.4412	0.285	0.9383
2814902_2020-09-10	7140_oli	0	RapportageHR	2	80	0.4438	-0.0211	0.8605
282614_2016-09-14	7140_meso	1	RapportageHR	0	91.6667	0.6924	0.4714	0.959
282614_2024-06-25	7140_meso	1	RapportageHR	0	83.3333	0.7174	0.4556	0.9042
283094_2023-06-05	6510_hu	0	RapportageHR	1	50	0.1712	-0.1955	0.6745
2839602_2016-06-08	6410_mo	1	RapportageHR	0	92.3077	0.6214	0.2539	0.9901
2841894_2018-05-22	6510_huk	1	RapportageHR	0	70	0.1344	-0.2142	0.7
2867990_2014-05-22	6510_hus	0	RapportageHR	1	60	0.2382	-0.0369	0.7234
2867990_2022-06-02	6510_hus	0	RapportageHR	2	60	0.2624	0.0303	0.784
2891673_2020-06-05	6510_hua	0	RapportageHR	1	91.6667	0.6201	0.456	0.9955
2898758_2015-06-12	6410_mo	0	RapportageHR	1	92.3077	0.638	0.443	0.9451
2898758_2022-07-05	6410_mo	0	RapportageHR	1	92.3077	0.6599	0.4212	0.9931
2902665_2021-08-24	6410_mo	0	RapportageHR	2	61.5385	0.2078	-0.0193	0.9194
2911526_2020-05-26	6510_hus	0	RapportageHR	1	60	0.321	0.0358	0.7625
2934297_2018-06-11	6510_hu	0	RapportageHR	1	70	0.291	0.0033	0.7753
2936253_2020-10-15	1330_hpr	1	RapportageHR	0	100	0.8111	0.8111	1
2942609_2019-06-05	6510_hua	0	RapportageHR	2	75	0.4895	0.2948	0.9116
2943734_7140_meso_2020-10-08	7140_meso	0	RapportageHR	1	66.6667	0.3634	-0.0683	0.7829
2943735_2022-06-22	6410_mo	0	RapportageHR	2	69.2308	0.4657	-0.0865	0.8738
2945974_2020-09-10	7140_oli	0	RapportageHR	1	90	0.6535	0.2872	0.94
2954514_2016-06-10	6510_hus	0	RapportageHR	1	50	0.0783	-0.2274	0.6792
2954514_2024-06-11	6510_hu	0	RapportageHR	1	70	0.2737	0.0293	0.8071
2967065_2018-06-12	6510_hua	0	RapportageHR	3	66.6667	0.326	0.1056	0.8647
2977246_7140_oli_2020-10-14	7140_oli	0	RapportageHR	2	70	0.4669	-0.0264	0.8529
2981953_2018-06-12	6230_hmo	1	RapportageHR	0	90.9091	0.6762	0.5518	0.9091
2993589_2020-08-28	1330_hpr	0	RapportageHR	1	66.6667	0.4297	0.4297	0.952
299701_2017-09-29	1330_hpr	0	RapportageHR	1	66.6667	0.4127	0.4127	0.8889
3002670_2018-06-13	6230_hmo	0	RapportageHR	1	72.7273	0.4676	-0.0156	0.8038
300649_2016-08-31	6230_hmo	0	RapportageHR	1	72.7273	0.3158	-0.1084	0.843
300649_2023-07-03	6230_hmo	0	RapportageHR	1	72.7273	0.4642	0.0884	0.8864
3008870_2015-07-07	6410_mo	1	RapportageHR	0	92.3077	0.5822	0.2295	0.9692
3008870_2022-06-24	6410_mo	0	RapportageHR	1	76.9231	0.6039	0.1904	0.9422
300918_2021-07-19	7140_meso	0	RapportageHR	1	58.3333	0.2317	-0.3008	0.6567
3010229_2020-08-21	1330_hpr	0	RapportageHR	1	83.3333	0.5608	0.5608	0.9944
3011510_2022-06-22	6410_mo	0	RapportageHR	3	53.8462	0.1751	-0.3059	0.8158
3016210_2015-06-23	6410_mo	0	RapportageHR	1	84.6154	0.5573	0.2172	0.9598
3016210_2022-06-21	6410_mo	0	RapportageHR	2	61.5385	0.4356	-0.0265	0.8782
302198_2022-09-26	7140_oli	1	RapportageHR	0	100	0.6336	0.42	1
3026357_2020-08-28	1330_hpr	0	RapportageHR	1	66.6667	0.4265	0.4265	0.911
303721_2023-06-05	6510_hu	0	RapportageHR	1	60	0.0399	-0.1842	0.6813
30418_2022-08-02	6230_ha	0	RapportageHR	1	77.7778	0.6003	0.3565	0.9317
3046837_2020-08-28	1330_hpr	1	RapportageHR	0	100	0.7364	0.7363	1
3054593_2020-08-18	1330_hpr	0	RapportageHR	1	50	-0.0338	-0.0338	0.6329
3062785_2020-08-18	1330_hpr	1	RapportageHR	0	83.3333	0.6076	0.6076	0.9167
3067325_2020-10-15	1330_hpr	0	RapportageHR	1	83.3333	0.5228	0.5228	0.9502
3068802_2018-07-06	6510_huk	1	RapportageHR	0	70	0.4864	0.1646	0.8549
3068802_2022-06-03	6510_huk	1	RapportageHR	0	90	0.6382	0.3971	0.96
3077777_2020-06-02	6510_hua	0	RapportageHR	2	66.6667	0.3488	0.1353	0.7963
308098_2014-05-22	6510_huk	0	RapportageHR	1	40	-0.0892	-0.4385	0.561
308098_2022-06-03	6510_hu	0	RapportageHR	2	50	0.0349	-0.1028	0.7128
309458_2017-08-17	6230_hmo	0	RapportageHR	1	72.7273	0.5957	0.1978	0.9034
309458_2024-08-07	6230_hmo	1	RapportageHR	0	81.8182	0.5983	0.1994	0.9223
3101622_2020-07-23	7140_meso	1	RapportageHR	0	66.6667	0.3464	-0.131	0.7972
311262_2015-07-28	6230_hn	1	RapportageHR	0	100	0.7586	0.5497	1
311262_2022-08-23	6230_hn	1	RapportageHR	0	100	0.8396	0.6391	1
3120562_2018-06-11	6510_huk	1	RapportageHR	0	70	0.2502	-0.1094	0.7565
3120562_2024-06-12	6510_huk	0	RapportageHR	1	50	0.0261	-0.3966	0.544
3132850_2020-05-28	6510_huk	0	RapportageHR	2	50	0.0822	-0.2654	0.6751
3134649_2018-05-31	6230_hmo	1	RapportageHR	0	100	0.6609	0.4526	1
3153026_2020-05-22	6510_huk	0	RapportageHR	1	60	0.2013	-0.1881	0.6847
315329_2016-08-30	6230_ha	0	RapportageHR	1	66.6667	0.4054	0.1079	0.9006
315329_2023-07-04	6230_ha	0	RapportageHR	2	55.5556	0.3215	-0.0344	0.8396
3160082_2019-07-03	6410_mo	0	RapportageHR	1	69.2308	0.3252	-0.3424	0.7637
3163010_2018-06-27	6510_huk	0	RapportageHR	1	60	0.1823	-0.1617	0.6871
3163010_2024-06-12	6510_huk	1	RapportageHR	0	70	0.1941	-0.2255	0.7
316646_2024-06-06	6510_hu	0	RapportageHR	1	60	0.1684	-0.1645	0.662
3170178_2019-06-19	6510_huk	1	RapportageHR	0	60	0.2057	-0.282	0.6433
3173042_2020-06-02	6510_huk	1	RapportageHR	0	70	0.3926	0.0351	0.8153
3185198_7140_oli_2020-10-12	7140_oli	1	RapportageHR	0	100	0.7609	0.542	1
3192390_2020-07-09	7140_meso	0	RapportageHR	1	75	0.4572	0.1549	0.8305
3202998_2020-07-23	7140_meso	0	RapportageHR	1	66.6667	0.3748	0.0077	0.8282
321169_2022-06-23	6510_hua	0	RapportageHR	1	58.3333	0.1402	-0.2899	0.699
3219382_2015-09-21	7140_meso	1	RapportageHR	0	91.6667	0.5265	0.2564	0.9332
3223006_7140_oli_2020-10-14	7140_oli	0	RapportageHR	2	80	0.4936	0.0137	0.8848
323154_2016-07-29	6230_hn	1	RapportageHR	0	66.6667	0.49	0.1973	0.8897
323154_2023-07-05	6230_hn	1	RapportageHR	0	88.8889	0.4823	0.3361	0.9975
327153_2016-06-15	6510_hua	0	RapportageHR	1	75	0.3763	0.0233	0.8132
327153_2022-06-24	6510_hua	1	RapportageHR	0	75	0.4419	-0.0353	0.825
3273046_2018-07-02	6230_hmo	1	RapportageHR	0	100	0.8465	0.6101	1
3276198_2016-08-23	6230_hmo	1	RapportageHR	0	100	0.6907	0.4275	1
3319506_2020-09-29	7140_oli	0	RapportageHR	1	90	0.5749	0.0812	0.9
332786_2017-07-27	6230_hn	1	RapportageHR	0	88.8889	0.6738	0.4375	0.9749
333385_2014-06-10	6510_hu	0	RapportageHR	1	60	0.2197	-0.0504	0.748
333385_2022-06-02	6510_hu	1	RapportageHR	0	70	0.4176	0.055	0.761
3351638_2018-06-27	6230_hmo	1	RapportageHR	0	81.8182	0.5942	0.2721	0.9495
3351639_2022-06-22	6230_hmo	0	RapportageHR	2	54.5455	0.2836	0.0358	0.9021
3358866_2020-07-16	7140_meso	0	RapportageHR	3	50	0.1896	-0.1024	0.7456
3359797_2020-08-21	1330_hpr	1	RapportageHR	0	83.3333	0.5895	0.5895	0.9242
3366786_2019-06-19	6510_huk	0	RapportageHR	1	50	0.07	-0.3833	0.5832
3367542_2020-10-09	7140_oli	0	RapportageHR	2	80	0.5387	0.0575	0.8924
3405958_2018-06-25	6230_hmo	1	RapportageHR	0	90.9091	0.7063	0.3791	0.9545
340978_2016-08-25	6230_hn	0	RapportageHR	1	77.7778	0.5257	0.3085	0.9308
3411958_7140_meso_2020-10-09	7140_meso	0	RapportageHR	2	58.3333	0.2642	-0.0782	0.8036
3424742_2018-06-04	6230_hmo	1	RapportageHR	0	90.9091	0.7307	0.3806	0.9318
3428530_2021-07-12	6230_hnk	0	RapportageHR	1	66.6667	0.3819	0.1714	0.9423
3432322_2019-06-19	6510_hu	0	RapportageHR	1	50	0.1356	-0.1343	0.6566
3432322_2019-06-19	6510_hua	0	RapportageHR	1	58.3333	0.1963	-0.0739	0.7138
3432322_2019-06-19	6510_huk	0	RapportageHR	1	40	-0.0487	-0.452	0.5566
3432322_2019-06-19	6510_hus	0	RapportageHR	1	50	0.1356	-0.1343	0.6566
3432449_2020-08-28	1330_hpr	0	RapportageHR	1	66.6667	0.3266	0.3266	0.8314
343809_2022-08-25	6230_hmo	1	RapportageHR	0	90.9091	0.6403	0.3462	0.9773
3447342_7140_oli_2020-10-12	7140_oli	0	RapportageHR	2	80	0.4554	-0.0535	0.8605
3450578_2020-09-29	7140_oli	0	RapportageHR	2	70	0.5076	0.0466	0.8453
3456990_2018-06-27	6230_hmo	1	RapportageHR	0	90.9091	0.8114	0.5358	0.9773
3461110_2016-09-14	6230_hmo	0	RapportageHR	3	63.6364	0.4074	0.2482	0.9293
3492617_2020-08-07	1330_hpr	1	RapportageHR	0	66.6667	0.2556	0.2556	0.7556
3502814_2020-10-23	7140_oli	1	RapportageHR	0	100	0.8759	0.7735	1
3600726_2018-07-02	6230_hmo	1	RapportageHR	0	100	0.7829	0.5577	1
3601334_2020-09-10	7140_oli	0	RapportageHR	2	80	0.6052	0.2235	0.9257
3612546_2018-07-06	6510_huk	0	RapportageHR	1	50	-0.0533	-0.4674	0.5095
366225_2014-05-30	6510_hua	0	RapportageHR	1	66.6667	0.4335	0.0706	0.855
3668438_2021-08-17	6410_mo	0	RapportageHR	1	76.9231	0.5875	0.2251	0.9424
369974_2017-07-25	7140_meso	0	RapportageHR	1	66.6667	0.2888	-0.1634	0.7438
3732406_2015-09-21	7140_meso	1	RapportageHR	0	75	0.5269	0.0999	0.8194
3734950_2017-07-20	6230_hn	1	RapportageHR	0	88.8889	0.6884	0.4286	0.9722
3741830_2015-06-09	6410_mo	0	RapportageHR	2	61.5385	0.2772	-0.307	0.7918
3741830_2022-06-20	6410_mo	0	RapportageHR	1	69.2308	0.4493	-0.2324	0.8293
37557_2015-08-11	1330_hpr	1	RapportageHR	0	100	0.6566	0.6566	1
37557_2023-10-12	1330_hpr	1	RapportageHR	0	100	0.6981	0.6981	1
3777298_2016-07-27	6410_mo	1	RapportageHR	0	84.6154	0.5297	0.0764	0.9362
3777298_2024-07-02	6410_mo	1	RapportageHR	0	76.9231	0.4994	-0.2906	0.7845
379094_2016-09-06	6230_ha	1	RapportageHR	0	77.7778	0.525	0.0964	0.85
379094_2024-06-25	6230_ha	1	RapportageHR	0	77.7778	0.6589	0.2361	0.8833
3811458_2018-06-08	6510_huk	0	RapportageHR	1	60	0.2647	-0.0974	0.7166
3821746_2018-06-12	6510_huk	1	RapportageHR	0	60	0.3528	0.0813	0.8777
3821746_2019-07-12	6230_hnk	0	RapportageHR	2	55.5556	0.3047	-0.0558	0.8269
3829634_2019-06-18	6510_hu	0	RapportageHR	2	50	0.0933	-0.1317	0.6191
3829634_2019-06-18	6510_hua	0	RapportageHR	3	50	0.1134	-0.0987	0.6349
3829634_2019-06-18	6510_huk	0	RapportageHR	1	50	0.0011	-0.4021	0.5808
3829634_2019-06-18	6510_hus	0	RapportageHR	2	50	0.0933	-0.1317	0.6191
38545_2014-05-30	6510_hua	0	RapportageHR	1	66.6667	0.3289	-0.0802	0.7865
38545_2022-05-31	6510_hua	0	RapportageHR	1	75	0.4213	0.0967	0.8626
3859846_2021-07-20	6410_mo	0	RapportageHR	3	53.8462	0.2949	-0.3689	0.7853
3863478_2020-09-10	7140_oli	0	RapportageHR	1	90	0.6677	0.152	0.9133
3864710_2021-07-29	6410_mo	0	RapportageHR	1	76.9231	0.4828	0.0845	0.8648
386674_2014-06-02	6510_hu	0	RapportageHR	1	60	0.3273	0.0437	0.7558
386674_2020-05-20	6510_hu	0	RapportageHR	1	60	0.1959	-0.1712	0.6859
386674_2020-05-20	6510_hua	0	RapportageHR	1	66.6667	0.3207	-0.0601	0.742
386674_2020-05-20	6510_huk	0	RapportageHR	1	50	0.0335	-0.4489	0.5409
386674_2020-05-20	6510_hus	0	RapportageHR	1	60	0.1959	-0.1712	0.6859
386674_2022-06-10	6510_hu	0	RapportageHR	1	60	0.2534	-0.0512	0.7723
3906994_2018-06-08	6510_huk	1	RapportageHR	0	70	0.3741	0.0029	0.7396
3906994_2024-06-12	6510_huk	0	RapportageHR	1	60	0.2154	-0.1656	0.7247
3927238_2022-06-24	6410_mo	0	RapportageHR	2	84.6154	0.6578	0.5091	0.9741
3956146_2018-06-11	6510_huk	0	RapportageHR	1	50	0.0269	-0.385	0.5666
3968934_2019-07-08	6230_hmo	0	RapportageHR	1	81.8182	0.6634	0.3315	0.9356
398529_2014-06-02	6510_hu	1	RapportageHR	0	60	0.1713	-0.0981	0.7703
398529_2016-06-28	6410_mo	1	RapportageHR	0	100	0.4539	0.2345	1
398529_2023-07-05	6230_hmo	1	RapportageHR	0	100	0.7284	0.5327	1
4003090_2016-06-09	6510_hus	1	RapportageHR	0	70	0.3018	-0.0142	0.7985
4008897_2016-08-30	6410_mo	0	RapportageHR	2	76.9231	0.5295	0.3232	0.8946
4008897_2024-06-19	6410_mo	0	RapportageHR	1	84.6154	0.655	0.5516	0.9456
4013534_7140_oli_2020-10-14	7140_oli	0	RapportageHR	2	80	0.5044	0.0012	0.8714
4026418_2016-06-18	6410_mo	0	RapportageHR	1	76.9231	0.4782	0.0264	0.8825
4042038_2015-05-29	6410_mo	0	RapportageHR	1	84.6154	0.6211	0.3552	0.9811
4042038_2022-06-24	6410_mo	0	RapportageHR	1	84.6154	0.5763	0.2374	0.9099
4057446_2015-07-07	6410_mo	0	RapportageHR	1	69.2308	0.3667	-0.2979	0.8076
4057446_2022-06-24	6410_mo	0	RapportageHR	1	76.9231	0.5639	-0.0031	0.9037
4059478_2019-07-09	6230_hmo	1	RapportageHR	0	72.7273	0.4727	-0.032	0.8399
409654_2014-05-27	6510_hu	0	RapportageHR	1	70	0.3636	0.0906	0.7848
409654_2020-05-21	6510_hu	0	RapportageHR	1	70	0.3178	0.0529	0.7834
4122918_2018-05-18	6510_huk	0	RapportageHR	1	60	0.0484	-0.3064	0.642
4122918_2024-06-13	6510_huk	1	RapportageHR	0	70	0.272	-0.0897	0.7233
412726_2019-05-23	6230_ha	0	RapportageHR	1	66.6667	0.4127	0.0507	0.8207
412726_2023-10-09	6230_ha	0	RapportageHR	1	66.6667	0.4627	0.0828	0.822
414646_2015-08-18	6230_hn	0	RapportageHR	3	44.4444	0.2376	-0.0265	0.7932
414646_2022-08-26	6230_hn	1	RapportageHR	0	88.8889	0.5944	0.2986	0.9444
4178198_2019-07-09	6230_hmo	0	RapportageHR	1	81.8182	0.5903	0.2365	0.8949
41814_2014-06-11	6510_hu	0	RapportageHR	1	70	0.4156	0.1619	0.8204
41814_2020-05-13	6510_hu	0	RapportageHR	1	70	0.2851	0.0688	0.8037
418422_2022-08-26	7140_oli	0	RapportageHR	2	60	0.3686	-0.2147	0.7743
419538_2016-09-23	7140_oli	0	RapportageHR	1	90	0.7798	0.4964	0.9799
419538_2023-10-12	7140_oli	1	RapportageHR	0	100	0.8454	0.6594	1
423762_2016-08-17	6230_ha	1	RapportageHR	0	88.8889	0.701	0.5364	0.9877
4256642_2018-06-28	6510_huk	1	RapportageHR	0	80	0.5432	0.3283	0.9639
4330770_2020-05-27	6510_hus	0	RapportageHR	2	40	-0.0214	-0.3657	0.5919
4346754_2019-06-18	6510_hu	0	RapportageHR	1	60	0.1184	-0.239	0.6457
4346754_2019-06-18	6510_hua	0	RapportageHR	1	58.3333	0.1882	-0.2642	0.631
4346754_2019-06-18	6510_huk	0	RapportageHR	1	50	-0.0194	-0.4768	0.5119
4346754_2019-06-18	6510_hus	0	RapportageHR	1	60	0.1184	-0.239	0.6457
4351326_2018-05-22	6510_hus	1	RapportageHR	0	70	0.3871	-8e-04	0.8018
4351326_2024-06-06	6510_hus	1	RapportageHR	0	80	0.4259	0.1887	0.9229
4370774_2019-07-05	7140_meso	1	RapportageHR	0	83.3333	0.5758	0.1887	0.8871
437685_2015-08-06	1330_hpr	0	RapportageHR	1	66.6667	0.4763	0.4763	0.893
437685_2022-09-21	1330_hpr	1	RapportageHR	0	83.3333	0.6177	0.6177	0.9145
4390190_2016-06-10	6410_ve	0	RapportageHR	2	69.2308	0.3756	-0.0642	0.8594
4416118_2020-10-09	7140_oli	0	RapportageHR	2	60	0.4218	-0.1135	0.8288
4417666_2018-06-27	6510_huk	0	RapportageHR	1	60	0.2116	-0.0938	0.7337
4434_2022-06-08	6510_hu	1	RapportageHR	0	80	0.4938	0.3003	0.9469
4441846_7140_oli_2020-10-08	7140_oli	0	RapportageHR	2	80	0.5532	0.0873	0.8878
4465750_2019-07-09	6230_hmo	0	RapportageHR	2	54.5455	0.2595	-0.1623	0.7325
4495918_7140_oli_2020-10-12	7140_oli	0	RapportageHR	1	90	0.6931	0.3266	0.9667
450229_2022-07-31	1330_hpr	0	RapportageHR	1	50	0.1997	0.1997	0.7441
4502402_2018-06-28	6510_huk	0	RapportageHR	0	50	-0.053	-0.4672	0.5938
4512754_2020-09-24	7140_oli	0	RapportageHR	3	60	0.3153	-0.1371	0.8067
452066_2014-06-11	6510_hu	0	RapportageHR	2	50	0.1709	-0.0558	0.7353
452066_2014-06-11	6510_hua	0	RapportageHR	2	66.6667	0.3209	0.0665	0.7812
452066_2014-06-11	6510_huk	0	RapportageHR	2	40	-0.0579	-0.4568	0.5454
