id	type_analysis	criterium	status_criterium	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
1766326_2024-08-07	7140_oli	Structuur	1	RapportageHR	0	100	0	1
1766326_2024-08-07	7140_oli	Vegetatie	1	RapportageHR	0	100	0.348	1
1766326_2024-08-07	7140_oli	Verstoring	1	RapportageHR	0	100	0.85	1
1785525_2018-07-04	1330_hpr	Structuur	1	RapportageHR	0	100	0.95	1
1785525_2018-07-04	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.7672	1
1785525_2018-07-04	1330_hpr	Verstoring	1	RapportageHR	0	100	0.9926	1
1793318_2016-06-22	6510_huk	Structuur	0	RapportageHR	0	0	-0.52	0.48
1793318_2016-06-22	6510_huk	Vegetatie	0	RapportageHR	0	0	-1	0
1793318_2016-06-22	6510_huk	Verstoring	0	RapportageHR	1	83.3333	0.561	0.8999
1793746_2020-07-22	6230_ha	Vegetatie	0	RapportageHR	0	50	-0.0166	0.75
1793746_2020-07-22	6230_ha	Verstoring	1	RapportageHR	0	100	0.9625	1
1799154_2019-07-04	6230_hn	Vegetatie	1	RapportageHR	0	100	0.3176	1
1799154_2019-07-04	6230_hn	Verstoring	1	RapportageHR	0	100	0.911	1
1820185_2018-06-11	6510_hu	Structuur	0	RapportageHR	0	50	0.1437	0.8
1820185_2018-06-11	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.824	0.176
1820185_2018-06-11	6510_hu	Verstoring	0	RapportageHR	2	66.6667	0.4954	0.8304
182054_2018-05-23	6510_hu	Structuur	0	RapportageHR	0	50	0.1085	0.98
182054_2018-05-23	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.824	0.176
182054_2018-05-23	6510_hu	Verstoring	0	RapportageHR	2	66.6667	0.5174	0.941
1826514_2020-07-15	6230_ha	Vegetatie	1	RapportageHR	0	100	0.2184	1
1826514_2020-07-15	6230_ha	Verstoring	1	RapportageHR	0	100	0.9758	1
1829622_2018-05-15	7140_meso	Structuur	1	RapportageHR	0	100	0.8027	1
1829622_2018-05-15	7140_meso	Vegetatie	0	RapportageHR	0	0	-0.5755	0.4245
1829622_2018-05-15	7140_meso	Verstoring	1	RapportageHR	0	100	0.8967	1
1830581_2018-07-04	1330_hpr	Structuur	1	RapportageHR	0	100	0.95	1
1830581_2018-07-04	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.7627	1
1830581_2018-07-04	1330_hpr	Verstoring	1	RapportageHR	0	100	0.4688	0.9987
183733_2022-09-21	1330_hpr	Structuur	1	RapportageHR	0	100	1	1
183733_2022-09-21	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.15	1
183733_2022-09-21	1330_hpr	Verstoring	1	RapportageHR	0	100	0.9902	1
183734_2018-06-06	6510_hu	Structuur	0	RapportageHR	0	50	0.0807	0.8
183734_2018-06-06	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.9119	0.0881
183734_2018-06-06	6510_hu	Verstoring	0	RapportageHR	1	83.3333	0.619	0.9019
1839666_2018-06-07	7140_meso	Structuur	0	RapportageHR	0	50	0.248	0.8965
1839666_2018-06-07	7140_meso	Vegetatie	0	RapportageHR	0	0	-1	0
1839666_2018-06-07	7140_meso	Verstoring	1	RapportageHR	0	100	0.9604	1
18546_2014-06-05	6510_hu	Structuur	1	RapportageHR	0	100	0.3815	1
18546_2014-06-05	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
18546_2014-06-05	6510_hu	Verstoring	0	RapportageHR	1	83.3333	0.7451	0.9807
18546_2020-05-20	6510_hu	Structuur	0	RapportageHR	0	50	-0.3	0.5
18546_2020-05-20	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
18546_2020-05-20	6510_hu	Verstoring	0	RapportageHR	1	83.3333	0.6668	0.9667
18546_2020-05-20	6510_hua	Structuur	0	RapportageHR	0	50	-0.3	0.5
18546_2020-05-20	6510_hua	Vegetatie	0	RapportageHR	0	0	-1	0
18546_2020-05-20	6510_hua	Verstoring	0	RapportageHR	1	87.5	0.7501	0.975
18546_2020-05-20	6510_huk	Structuur	0	RapportageHR	0	50	-0.3	0.5
18546_2020-05-20	6510_huk	Vegetatie	0	RapportageHR	0	0	-1	0
18546_2020-05-20	6510_huk	Verstoring	0	RapportageHR	1	83.3333	0.6722	0.9667
18546_2020-05-20	6510_hus	Structuur	0	RapportageHR	0	50	-0.3	0.5
18546_2020-05-20	6510_hus	Vegetatie	0	RapportageHR	0	0	-1	0
18546_2020-05-20	6510_hus	Verstoring	0	RapportageHR	1	83.3333	0.6668	0.9667
18546_2022-06-09	6510_hu	Structuur	0	RapportageHR	0	50	-0.1842	0.6
18546_2022-06-09	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
18546_2022-06-09	6510_hu	Verstoring	0	RapportageHR	1	66.6667	0.3514	0.8438
186850_2018-06-20	6510_hu	Structuur	1	RapportageHR	0	100	0.3549	1
186850_2018-06-20	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.824	0.176
186850_2018-06-20	6510_hu	Verstoring	1	RapportageHR	0	100	0.879	1
1872565_2018-06-28	1330_hpr	Structuur	1	RapportageHR	0	100	1	1
1872565_2018-06-28	1330_hpr	Vegetatie	0	RapportageHR	0	50	0.0357	0.75
1872565_2018-06-28	1330_hpr	Verstoring	1	RapportageHR	0	100	0.7857	1
188062_2022-07-29	6230_hn	Vegetatie	0	RapportageHR	0	0	-0.825	0.175
188062_2022-07-29	6230_hn	Verstoring	0	RapportageHR	1	85.7143	0.6868	0.9524
1884126_2016-08-02	6230_hmo	Vegetatie	1	RapportageHR	0	100	0.1378	1
1884126_2016-08-02	6230_hmo	Verstoring	1	RapportageHR	0	100	0.9549	1
1885721_2019-06-04	6510_hua	Structuur	0	RapportageHR	0	50	0.175	0.8
1885721_2019-06-04	6510_hua	Vegetatie	0	RapportageHR	0	0	-1	0
1885721_2019-06-04	6510_hua	Verstoring	0	RapportageHR	1	87.5	0.722	0.908
1887022_2018-06-13	6230_hn	Vegetatie	0	RapportageHR	0	50	-0.135	0.75
1887022_2018-06-13	6230_hn	Verstoring	0	RapportageHR	1	85.7143	0.7517	0.9796
1905938_2016-06-09	6510_hu	Structuur	0	RapportageHR	0	50	0.1116	0.7
1905938_2016-06-09	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
1905938_2016-06-09	6510_hu	Verstoring	0	RapportageHR	2	66.6667	0.3913	0.7633
1905938_2016-06-09	6510_hua	Structuur	0	RapportageHR	0	50	0.1116	0.7
1905938_2016-06-09	6510_hua	Vegetatie	0	RapportageHR	0	0	-1	0
1905938_2016-06-09	6510_hua	Verstoring	0	RapportageHR	2	75	0.5397	0.8229
1905938_2016-06-09	6510_huk	Structuur	0	RapportageHR	0	0	-0.8	0.2
1905938_2016-06-09	6510_huk	Vegetatie	0	RapportageHR	0	0	-1	0
1905938_2016-06-09	6510_huk	Verstoring	0	RapportageHR	1	83.3333	0.6275	0.8745
1905938_2016-06-09	6510_hus	Structuur	0	RapportageHR	0	50	0.1116	0.7
1905938_2016-06-09	6510_hus	Vegetatie	0	RapportageHR	0	0	-1	0
1905938_2016-06-09	6510_hus	Verstoring	0	RapportageHR	2	66.6667	0.3913	0.7633
1905938_2023-06-09	6510_hus	Structuur	0	RapportageHR	0	50	0.2382	0.8
1905938_2023-06-09	6510_hus	Vegetatie	0	RapportageHR	0	0	-1	0
1905938_2023-06-09	6510_hus	Verstoring	0	RapportageHR	1	83.3333	0.5748	0.8978
190902_2018-06-06	6510_hu	Structuur	0	RapportageHR	0	50	0.2999	0.9
190902_2018-06-06	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
190902_2018-06-06	6510_hu	Verstoring	1	RapportageHR	0	100	0.7934	1
190902_2024-06-03	6510_hu	Structuur	0	RapportageHR	0	50	0.0158	0.9
190902_2024-06-03	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
190902_2024-06-03	6510_hu	Verstoring	1	RapportageHR	0	83.3333	0.627	0.963
1913782_2018-07-10	7140_meso	Structuur	1	RapportageHR	0	100	0.2787	1
1913782_2018-07-10	7140_meso	Vegetatie	0	RapportageHR	0	0	-0.7168	0.2832
1913782_2018-07-10	7140_meso	Verstoring	0	RapportageHR	1	87.5	0.7489	0.9768
1927030_2018-07-05	7140_meso	Structuur	0	RapportageHR	0	0	-0.8334	0.1666
1927030_2018-07-05	7140_meso	Vegetatie	0	RapportageHR	0	0	-1	0
1927030_2018-07-05	7140_meso	Verstoring	0	RapportageHR	1	87.5	0.8085	0.9722
1928193_2018-06-29	1330_hpr	Structuur	1	RapportageHR	0	100	1	1
1928193_2018-06-29	1330_hpr	Vegetatie	0	RapportageHR	0	0	-0.7333	0.2666
1928193_2018-06-29	1330_hpr	Verstoring	0	RapportageHR	1	50	0.3031	0.803
1933238_2020-09-02	6230_ha	Vegetatie	0	RapportageHR	0	0	-0.3535	0.6465
1933238_2020-09-02	6230_ha	Verstoring	1	RapportageHR	0	100	0.9109	1
1936821_2018-06-28	1330_hpr	Structuur	1	RapportageHR	0	100	0.9928	1
1936821_2018-06-28	1330_hpr	Vegetatie	0	RapportageHR	0	50	-0.4174	0.5826
1936821_2018-06-28	1330_hpr	Verstoring	0	RapportageHR	1	50	0.0526	0.5526
1938478_2015-07-08	6230_hmo	Vegetatie	0	RapportageHR	0	0	-1	0
1938478_2015-07-08	6230_hmo	Verstoring	0	RapportageHR	3	66.6667	0.4484	0.8817
1945013_2018-06-28	1330_hpr	Structuur	1	RapportageHR	0	100	1	1
1945013_2018-06-28	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.22	1
1945013_2018-06-28	1330_hpr	Verstoring	1	RapportageHR	0	100	0.7863	1
1947634_2020-09-10	7140_oli	Structuur	0	RapportageHR	1	0	-0.9333	0.0667
1947634_2020-09-10	7140_oli	Vegetatie	0	RapportageHR	0	50	0.0971	0.9305
1947634_2020-09-10	7140_oli	Verstoring	0	RapportageHR	3	57.1429	0.4245	0.8533
1950913_2021-07-06	6230_hmo	Vegetatie	0	RapportageHR	0	0	-0.379	0.621
1950913_2021-07-06	6230_hmo	Verstoring	0	RapportageHR	3	66.6667	0.4503	0.9154
19510_2016-09-08	6230_hn	Vegetatie	1	RapportageHR	0	100	0.0386	1
19510_2016-09-08	6230_hn	Verstoring	1	RapportageHR	0	100	0.9149	1
19510_2023-10-09	6230_hn	Vegetatie	1	RapportageHR	0	100	0.132	1
19510_2023-10-09	6230_hn	Verstoring	1	RapportageHR	0	100	0.9521	1
1951958_2020-10-09	6230_ha	Vegetatie	0	RapportageHR	0	50	0.03	0.75
1951958_2020-10-09	6230_ha	Verstoring	1	RapportageHR	0	100	0.9943	1
1971474_2016-06-08	6510_hus	Structuur	0	RapportageHR	0	50	0.2031	0.8
1971474_2016-06-08	6510_hus	Vegetatie	0	RapportageHR	0	0	-0.8075	0.1925
1971474_2016-06-08	6510_hus	Verstoring	0	RapportageHR	1	83.3333	0.6372	0.9019
1971474_2023-06-07	6510_hus	Structuur	0	RapportageHR	0	0	-0.3198	0.6802
1971474_2023-06-07	6510_hus	Vegetatie	0	RapportageHR	0	0	-0.824	0.176
1971474_2023-06-07	6510_hus	Verstoring	0	RapportageHR	2	66.6667	0.4796	0.8511
198930_2022-09-26	6230_hmo	Vegetatie	0	RapportageHR	0	0	-1	0
198930_2022-09-26	6230_hmo	Verstoring	0	RapportageHR	1	77.7778	0.6244	0.9842
201006_2016-06-27	6230_hn	Vegetatie	0	RapportageHR	0	0	-0.1869	0.8131
201006_2016-06-27	6230_hn	Verstoring	1	RapportageHR	0	100	0.814	1
201006_2024-06-25	6230_ha	Vegetatie	0	RapportageHR	0	50	0.0701	0.875
201006_2024-06-25	6230_ha	Verstoring	1	RapportageHR	0	100	0.9456	1
2011870_2018-06-05	7140_oli	Structuur	0	RapportageHR	1	0	-0.6667	0.3333
2011870_2018-06-05	7140_oli	Vegetatie	1	RapportageHR	0	100	0.3786	1
2011870_2018-06-05	7140_oli	Verstoring	1	RapportageHR	0	100	0.9029	1
2016242_2020-07-22	6230_ha	Vegetatie	0	RapportageHR	0	50	-0.1574	0.8426
2016242_2020-07-22	6230_ha	Verstoring	0	RapportageHR	1	85.7143	0.77	0.9986
2016390_2019-07-08	6230_hmo	Vegetatie	0	RapportageHR	0	0	-1	0
2016390_2019-07-08	6230_hmo	Verstoring	0	RapportageHR	1	88.8889	0.6935	0.9385
2018749_2020-10-15	1330_hpr	Structuur	1	RapportageHR	0	100	0.9928	1
2018749_2020-10-15	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.4244	1
2018749_2020-10-15	1330_hpr	Verstoring	1	RapportageHR	0	100	0.6325	1
201938_2022-08-26	6230_hn	Vegetatie	1	RapportageHR	0	100	0.2713	1
201938_2022-08-26	6230_hn	Verstoring	1	RapportageHR	0	100	0.9773	1
20217_2016-05-31	6510_hu	Structuur	0	RapportageHR	0	50	-0.027	0.9
20217_2016-05-31	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
20217_2016-05-31	6510_hu	Verstoring	0	RapportageHR	2	50	0.2871	0.7872
20217_2020-05-21	6510_hu	Structuur	1	RapportageHR	0	100	0.4341	1
20217_2020-05-21	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.7286	0.2715
20217_2020-05-21	6510_hu	Verstoring	1	RapportageHR	0	100	0.6156	1
2037393_2019-06-05	6510_hua	Structuur	0	RapportageHR	0	50	0.1561	0.8
2037393_2019-06-05	6510_hua	Vegetatie	0	RapportageHR	0	0	-0.2241	0.7759
2037393_2019-06-05	6510_hua	Verstoring	0	RapportageHR	2	75	0.6128	0.8753
20390_2021-07-29	6410_mo	Structuur	1	RapportageHR	0	100	0.1288	1
20390_2021-07-29	6410_mo	Vegetatie	0	RapportageHR	0	50	-0.0312	0.9
20390_2021-07-29	6410_mo	Verstoring	0	RapportageHR	2	80	0.6978	0.989
2056822_2019-11-14	7140_oli	Structuur	0	RapportageHR	1	0	-0.7667	0.2333
2056822_2019-11-14	7140_oli	Vegetatie	1	RapportageHR	0	100	0.4342	1
2056822_2019-11-14	7140_oli	Verstoring	0	RapportageHR	2	71.4286	0.5734	0.8753
2056822_2024-08-09	7140_oli	Structuur	0	RapportageHR	1	0	-1	0
2056822_2024-08-09	7140_oli	Vegetatie	0	RapportageHR	0	50	-0.1402	0.8598
2056822_2024-08-09	7140_oli	Verstoring	1	RapportageHR	0	100	0.8667	1
206134_2014-06-12	6510_hu	Structuur	0	RapportageHR	0	0	-0.735	0.265
206134_2014-06-12	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.8952	0.1048
206134_2014-06-12	6510_hu	Verstoring	0	RapportageHR	1	83.3333	0.533	0.8663
2070830_2020-08-06	6230_ha	Vegetatie	0	RapportageHR	0	0	-1	0
2070830_2020-08-06	6230_ha	Verstoring	1	RapportageHR	0	100	0.9657	1
207406_2016-09-19	6230_hmo	Vegetatie	0	RapportageHR	0	0	-0.825	0.175
207406_2016-09-19	6230_hmo	Verstoring	0	RapportageHR	2	77.7778	0.5169	0.9478
2080902_2020-07-09	6230_ha	Vegetatie	0	RapportageHR	0	0	-0.6505	0.3495
2080902_2020-07-09	6230_ha	Verstoring	0	RapportageHR	1	71.4286	0.4521	0.9512
2088658_2020-07-22	6230_ha	Vegetatie	1	RapportageHR	0	100	0.2956	1
2088658_2020-07-22	6230_ha	Verstoring	1	RapportageHR	0	100	0.9796	1
212661_2015-08-13	1330_hpr	Structuur	1	RapportageHR	0	100	0.9714	1
212661_2015-08-13	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.5556	1
212661_2015-08-13	1330_hpr	Verstoring	1	RapportageHR	0	100	0.9096	1
212661_2022-07-31	1330_hpr	Structuur	1	RapportageHR	0	100	0.9857	1
212661_2022-07-31	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.5852	1
212661_2022-07-31	1330_hpr	Verstoring	1	RapportageHR	0	100	0.9664	1
2130550_2019-11-14	7140_oli	Structuur	0	RapportageHR	1	0	-0.8347	0.1653
2130550_2019-11-14	7140_oli	Vegetatie	0	RapportageHR	0	50	0.2016	0.8682
2130550_2019-11-14	7140_oli	Verstoring	0	RapportageHR	1	85.7143	0.7959	0.9388
2133734_2016-07-26	6230_hmo	Vegetatie	0	RapportageHR	0	0	-0.775	0.225
2133734_2016-07-26	6230_hmo	Verstoring	0	RapportageHR	1	88.8889	0.4718	0.9365
2133926_2017-07-20	6230_hmo	Vegetatie	1	RapportageHR	0	100	0.2386	1
2133926_2017-07-20	6230_hmo	Verstoring	0	RapportageHR	2	77.7778	0.7168	0.9945
2136622_2019-08-01	7140_oli	Structuur	1	RapportageHR	0	100	0	1
2136622_2019-08-01	7140_oli	Vegetatie	1	RapportageHR	0	100	0.5854	1
2136622_2019-08-01	7140_oli	Verstoring	1	RapportageHR	0	100	0.9	1
2143233_1330_hpr_2019-10-17	1330_hpr	Structuur	1	RapportageHR	0	100	1	1
2143233_1330_hpr_2019-10-17	1330_hpr	Vegetatie	0	RapportageHR	0	0	-0.55	0.45
2143233_1330_hpr_2019-10-17	1330_hpr	Verstoring	0	RapportageHR	1	50	0.3978	0.8978
2156242_2020-07-23	6230_ha	Vegetatie	0	RapportageHR	0	0	-0.379	0.621
2156242_2020-07-23	6230_ha	Verstoring	1	RapportageHR	0	100	0.8834	1
2160774_2016-07-06	6410_mo	Structuur	0	RapportageHR	0	0	-0.606	0.394
2160774_2016-07-06	6410_mo	Vegetatie	0	RapportageHR	0	0	-0.5515	0.4485
2160774_2016-07-06	6410_mo	Verstoring	0	RapportageHR	2	80	0.6914	0.9919
2160774_2024-06-26	6410_mo	Structuur	0	RapportageHR	0	0	-0.801	0.199
2160774_2024-06-26	6410_mo	Vegetatie	0	RapportageHR	0	0	-0.85	0.15
2160774_2024-06-26	6410_mo	Verstoring	0	RapportageHR	2	70	0.5349	0.9627
216118_2018-05-25	6510_hu	Structuur	1	RapportageHR	0	100	0.1242	1
216118_2018-05-25	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.6278	0.3722
216118_2018-05-25	6510_hu	Verstoring	1	RapportageHR	0	100	0.7337	1
216118_2024-06-05	6510_hu	Structuur	1	RapportageHR	0	100	0.4758	1
216118_2024-06-05	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.7745	0.2255
216118_2024-06-05	6510_hu	Verstoring	1	RapportageHR	0	100	0.7915	1
2163698_2020-07-24	6230_hn	Vegetatie	1	RapportageHR	0	100	0.1159	1
2163698_2020-07-24	6230_hn	Verstoring	1	RapportageHR	0	100	0.8015	1
2173889_2016-08-30	6410_mo	Structuur	1	RapportageHR	0	100	0.2222	1
2173889_2016-08-30	6410_mo	Vegetatie	0	RapportageHR	0	50	0.0378	0.9
2173889_2016-08-30	6410_mo	Verstoring	0	RapportageHR	2	80	0.6734	0.902
2173889_2024-06-19	6410_mo	Structuur	1	RapportageHR	0	100	0.4556	1
2173889_2024-06-19	6410_mo	Vegetatie	1	RapportageHR	0	100	0.2928	1
2173889_2024-06-19	6410_mo	Verstoring	0	RapportageHR	1	90	0.7298	0.9571
218086_2019-06-12	6510_hu	Structuur	0	RapportageHR	0	50	-0.0455	0.9
218086_2019-06-12	6510_hu	Vegetatie	0	RapportageHR	0	0	-1	0
218086_2019-06-12	6510_hu	Verstoring	0	RapportageHR	2	66.6667	0.4527	0.8083
218086_2019-06-12	6510_hua	Structuur	0	RapportageHR	0	50	-0.0455	0.9
218086_2019-06-12	6510_hua	Vegetatie	0	RapportageHR	0	0	-1	0
218086_2019-06-12	6510_hua	Verstoring	0	RapportageHR	2	75	0.5812	0.8562
218086_2019-06-12	6510_huk	Structuur	0	RapportageHR	0	0	-0.6	0.4
218086_2019-06-12	6510_huk	Vegetatie	0	RapportageHR	0	0	-1	0
218086_2019-06-12	6510_huk	Verstoring	0	RapportageHR	1	83.3333	0.7162	0.9248
218086_2019-06-12	6510_hus	Structuur	0	RapportageHR	0	50	-0.0455	0.9
218086_2019-06-12	6510_hus	Vegetatie	0	RapportageHR	0	0	-1	0
218086_2019-06-12	6510_hus	Verstoring	0	RapportageHR	2	66.6667	0.4527	0.8083
2192370_2020-07-24	6230_hn	Vegetatie	1	RapportageHR	0	100	0.2175	1
2192370_2020-07-24	6230_hn	Verstoring	0	RapportageHR	1	85.7143	0.7639	0.9972
2201202_2020-05-27	6510_huk	Structuur	0	RapportageHR	0	50	-0.5	0.5
2201202_2020-05-27	6510_huk	Vegetatie	0	RapportageHR	0	0	-1	0
2201202_2020-05-27	6510_huk	Verstoring	0	RapportageHR	1	83.3333	0.7276	0.9276
220786_2016-06-17	6510_huk	Structuur	0	RapportageHR	0	0	-0.8	0.2
220786_2016-06-17	6510_huk	Vegetatie	0	RapportageHR	0	0	-1	0
220786_2016-06-17	6510_huk	Verstoring	0	RapportageHR	2	66.6667	0.358	0.8635
220882_2016-08-18	6230_ha	Vegetatie	0	RapportageHR	0	0	-0.4765	0.5235
220882_2016-08-18	6230_ha	Verstoring	0	RapportageHR	1	85.7143	0.7612	0.9944
220882_2024-07-09	6230_ha	Vegetatie	0	RapportageHR	0	50	-0.19	0.75
220882_2024-07-09	6230_ha	Verstoring	1	RapportageHR	0	100	0.8033	1
2225078_2015-09-18	7140_meso	Structuur	1	RapportageHR	0	100	0.3208	1
2225078_2015-09-18	7140_meso	Vegetatie	1	RapportageHR	0	100	0.1919	1
2225078_2015-09-18	7140_meso	Verstoring	1	RapportageHR	0	100	0.8466	1
222518_2017-07-25	7140_meso	Structuur	0	RapportageHR	0	50	-0.3286	0.6
222518_2017-07-25	7140_meso	Vegetatie	0	RapportageHR	0	50	-0.1607	0.625
222518_2017-07-25	7140_meso	Verstoring	1	RapportageHR	0	100	0.8852	1
2233618_2016-06-10	6510_hus	Structuur	0	RapportageHR	0	0	-0.74	0.26
2233618_2016-06-10	6510_hus	Vegetatie	0	RapportageHR	0	0	-0.8075	0.1925
2233618_2016-06-10	6510_hus	Verstoring	0	RapportageHR	1	83.3333	0.626	0.8429
2233618_2023-06-09	6510_hu	Structuur	0	RapportageHR	0	0	-0.97	0.03
2233618_2023-06-09	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.824	0.176
2233618_2023-06-09	6510_hu	Verstoring	1	RapportageHR	0	100	0.9901	1
2239241_1330_hpr_2019-10-29	1330_hpr	Structuur	1	RapportageHR	0	100	0.9928	1
2239241_1330_hpr_2019-10-29	1330_hpr	Vegetatie	0	RapportageHR	0	50	-0.4668	0.5332
2239241_1330_hpr_2019-10-29	1330_hpr	Verstoring	0	RapportageHR	1	50	0.3571	0.8571
225246_2022-08-23	6230_ha	Vegetatie	0	RapportageHR	0	0	-0.307	0.693
225246_2022-08-23	6230_ha	Verstoring	1	RapportageHR	0	100	0.7723	1
226262_2022-08-24	6230_hn	Vegetatie	1	RapportageHR	0	100	0.1167	1
226262_2022-08-24	6230_hn	Verstoring	1	RapportageHR	0	85.7143	0.7434	0.9683
2264998_2017-07-20	6230_hmo	Vegetatie	1	RapportageHR	0	100	0.0037	1
2264998_2017-07-20	6230_hmo	Verstoring	1	RapportageHR	0	100	0.7079	1
2270930_2019-07-04	7140_oli	Structuur	0	RapportageHR	1	0	-0.28	0.72
2270930_2019-07-04	7140_oli	Vegetatie	1	RapportageHR	0	100	0.4906	1
2270930_2019-07-04	7140_oli	Verstoring	0	RapportageHR	1	85.7143	0.7931	0.9796
2299537_2019-06-05	6510_hua	Structuur	1	RapportageHR	0	100	0.4999	1
2299537_2019-06-05	6510_hua	Vegetatie	0	RapportageHR	0	50	-0.2666	0.5
2299537_2019-06-05	6510_hua	Verstoring	1	RapportageHR	0	100	0.8039	1
23086_2016-09-19	7140_oli	Structuur	1	RapportageHR	0	100	0.8571	1
23086_2016-09-19	7140_oli	Vegetatie	1	RapportageHR	0	100	0.6483	1
23086_2016-09-19	7140_oli	Verstoring	1	RapportageHR	0	100	0.9714	1
23086_2023-07-16	7140_oli	Structuur	0	RapportageHR	1	0	-0.9667	0.0333
23086_2023-07-16	7140_oli	Vegetatie	1	RapportageHR	0	100	0.5796	1
23086_2023-07-16	7140_oli	Verstoring	1	RapportageHR	0	100	0.9093	1
231702_2014-05-27	6510_hus	Structuur	1	RapportageHR	0	100	0.4013	1
231702_2014-05-27	6510_hus	Vegetatie	0	RapportageHR	0	0	-0.8119	0.1881
231702_2014-05-27	6510_hus	Verstoring	0	RapportageHR	1	83.3333	0.5685	0.9094
2318966_2019-11-14	7140_oli	Structuur	0	RapportageHR	1	0	-0.9667	0.0333
2318966_2019-11-14	7140_oli	Vegetatie	0	RapportageHR	0	50	-0.2037	0.6297
2318966_2019-11-14	7140_oli	Verstoring	0	RapportageHR	2	71.4286	0.4947	0.7823
2328854_2014-05-27	6510_hus	Structuur	1	RapportageHR	0	100	0.5213	1
2328854_2014-05-27	6510_hus	Vegetatie	0	RapportageHR	0	0	-0.7037	0.2963
2328854_2014-05-27	6510_hus	Verstoring	0	RapportageHR	1	83.3333	0.4876	0.9203
2328854_2022-05-30	6510_hus	Structuur	0	RapportageHR	0	50	-0.0173	0.9
2328854_2022-05-30	6510_hus	Vegetatie	0	RapportageHR	0	0	-0.7585	0.2415
2328854_2022-05-30	6510_hus	Verstoring	0	RapportageHR	2	66.6667	0.4607	0.8496
2333697_1330_hpr_2019-10-31	1330_hpr	Structuur	1	RapportageHR	0	100	0.6428	1
2333697_1330_hpr_2019-10-31	1330_hpr	Vegetatie	1	RapportageHR	0	100	0.2143	1
2333697_1330_hpr_2019-10-31	1330_hpr	Verstoring	1	RapportageHR	0	100	0.3987	0.9987
2334002_2016-06-20	6410_mo	Structuur	0	RapportageHR	0	0	-0.1149	0.8851
2334002_2016-06-20	6410_mo	Vegetatie	0	RapportageHR	0	0	-0.5515	0.4485
2334002_2016-06-20	6410_mo	Verstoring	0	RapportageHR	1	90	0.7665	0.9905
2334002_2024-06-27	6410_mo	Structuur	0	RapportageHR	0	0	-0.801	0.199
2334002_2024-06-27	6410_mo	Vegetatie	0	RapportageHR	0	0	-0.5515	0.4485
2334002_2024-06-27	6410_mo	Verstoring	0	RapportageHR	1	90	0.7777	0.9424
2334854_2017-06-29	6230_hmo	Vegetatie	1	RapportageHR	0	100	0.0986	1
2334854_2017-06-29	6230_hmo	Verstoring	1	RapportageHR	0	100	0.7564	1
2364085_1330_hpr_2019-10-29	1330_hpr	Structuur	1	RapportageHR	0	100	1	1
2364085_1330_hpr_2019-10-29	1330_hpr	Vegetatie	0	RapportageHR	0	50	-0.25	0.75
2364085_1330_hpr_2019-10-29	1330_hpr	Verstoring	1	RapportageHR	0	100	0.6666	1
236657_2020-06-04	6510_hu	Structuur	1	RapportageHR	0	100	0.2874	1
236657_2020-06-04	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.6872	0.3128
236657_2020-06-04	6510_hu	Verstoring	1	RapportageHR	0	100	0.8555	1
236742_2021-07-27	6410_mo	Structuur	0	RapportageHR	0	0	-0.9	0.1
236742_2021-07-27	6410_mo	Vegetatie	0	RapportageHR	0	0	-0.85	0.15
236742_2021-07-27	6410_mo	Verstoring	0	RapportageHR	1	90	0.6785	0.928
2371634_2016-07-18	6410_mo	Structuur	0	RapportageHR	0	0	-0.409	0.591
2371634_2016-07-18	6410_mo	Vegetatie	0	RapportageHR	0	0	-0.7005	0.2995
2371634_2016-07-18	6410_mo	Verstoring	0	RapportageHR	1	90	0.8388	0.9993
239901_2023-06-05	6510_hu	Structuur	0	RapportageHR	0	0	-0.6	0.4
239901_2023-06-05	6510_hu	Vegetatie	0	RapportageHR	0	0	-0.9119	0.0881
239901_2023-06-05	6510_hu	Verstoring	1	RapportageHR	0	100	0.7454	1
2410009_2019-06-06	6510_hua	Structuur	0	RapportageHR	0	50	0.1737	0.8
