id	date	point_code	x	y	in_sac	habitattype	habitatsubtype	lsvi	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
ZSCPQ177_2013-10-18	15996	ZSCPQ177	141053.63	225725.69	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.482	0.8593
ZSCPQ178_2013-10-18	15996	ZSCPQ178	141056.27	225718.63	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.4313	0.8593
ZSCPQ179_2013-10-18	15996	ZSCPQ179	141057.05	225716.44	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.5087	0.8593
ZSCPQ172_2013-10-19	15997	ZSCPQ172	140943.83	226241.19	1	1330	1330_da	ongunstig	RapportageHR	2	66.6667	0.345	0.7704
ZSCPQ173_2013-10-19	15997	ZSCPQ173	140949.45	226234.38	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.4192	0.8593
ZSCPQ174_2013-10-19	15997	ZSCPQ174	141142.6	226026.53	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.4607	0.8593
ZSCPQ175_2013-10-19	15997	ZSCPQ175	141254.53	225902.54	1	1330	1330_da	ongunstig	RapportageHR	2	66.6667	0.3896	0.8102
ZSCPQ180_2013-10-19	15997	ZSCPQ180	141066.67	225730.72	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.4827	0.8593
ZSCPQ181_2013-10-19	15997	ZSCPQ181	141088.6	225742.71	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.5313	0.8593
ZSCPQ182_2013-10-19	15997	ZSCPQ182	141117.37	225755	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.5138	0.8593
ZSCPQ183_2013-10-19	15997	ZSCPQ183	141168.53	225796.93	1	1330	1330_da	ongunstig	RapportageHR	2	66.6667	0.4095	0.8402
ZSCPQ222_2016-10-07	17081	ZSCPQ222	145039.64	220187.85	1	1330	1330_da	ongunstig	RapportageHR	3	66.6667	0.2881	0.7946
ZSCPQ225_2016-10-07	17081	ZSCPQ225	145288.57	220092.01	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.4062	0.874
ZSCPQ227_2016-10-07	17081	ZSCPQ227	145545.08	219962.26	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.1983	0.6777
ZSCPQ230_2016-10-10	17084	ZSCPQ230	145750.39	219821.54	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.196	0.7184
ZSCPQ234_2016-10-10	17084	ZSCPQ234	145928.97	219630.99	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.457	0.874
ZSCPQ240_2016-10-10	17084	ZSCPQ240	146003.49	219206.03	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3669	0.8113
ZSCPQ241_2016-10-10	17084	ZSCPQ241	146047.46	219193.98	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.58	0.9743
ZSCPQ242_2016-10-10	17084	ZSCPQ242	146075.64	219187.63	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.6468	0.9743
ZSCPQ243_2016-10-10	17084	ZSCPQ243	146103.82	219177.05	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.6446	0.9743
ZSCPQ244_2016-10-10	17084	ZSCPQ244	146179.41	219158.6	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.6434	0.9743
ZSCPQ245_2016-10-10	17084	ZSCPQ245	146037.5	219175.25	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.5408	0.9743
ZSCPQ248_2016-10-10	17084	ZSCPQ248	146006.37	219032.16	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.6447	0.9743
ZSCPQ246_2016-10-12	17086	ZSCPQ246	145947.18	219046.63	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3076	0.7521
ZSCPQ247_2016-10-12	17086	ZSCPQ247	145962.46	219044.42	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3336	0.778
ZSCPQ253_2016-10-12	17086	ZSCPQ253	145984.97	218993.85	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3076	0.7521
ZSCPQ254_2016-10-12	17086	ZSCPQ254	145767.26	218408.09	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3373	0.7817
ZSCPQ256_2016-10-12	17086	ZSCPQ256	145552.02	218182.21	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3336	0.778
ZSCPQ258_2016-10-12	17086	ZSCPQ258	145579.74	218164.58	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.6384	0.9743
ZSCPQ273_2016-10-12	17086	ZSCPQ273	141701	225043.79	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3797	0.8067
ZSCPQ274_2016-10-12	17086	ZSCPQ274	141711.16	225070.93	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6396	0.9919
ZSCPQ275_2016-10-13	17087	ZSCPQ275	141778.6	224962.03	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3427	0.7697
ZSCPQ276_2016-10-13	17087	ZSCPQ276	141835.44	225018.5	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.4684	0.8954
ZSCPQ277_2016-10-13	17087	ZSCPQ277	141878.43	225057.47	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3427	0.7697
ZSCPQ278_2016-10-13	17087	ZSCPQ278	141884.5	224848.87	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5427	0.9364
ZSCPQ279_2016-10-13	17087	ZSCPQ279	141892.28	224859.2	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5625	0.9364
ZSCPQ281_2016-10-13	17087	ZSCPQ281	142005.96	224961.39	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6247	0.9919
ZSCPQ282_2016-10-13	17087	ZSCPQ282	142031.14	224995.14	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.4277	0.8954
ZSCPQ283_2016-10-13	17087	ZSCPQ283	142016.82	224756.38	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4129	0.8399
ZSCPQ284_2016-10-13	17087	ZSCPQ284	142101.14	224796.35	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5554	0.903
ZSCPQ285_2016-10-13	17087	ZSCPQ285	142209.13	224857.06	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3427	0.7697
ZSCPQ303_2016-10-17	17091	ZSCPQ303	144848.5	221556.22	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.218	0.482
ZSCPQ306_2016-10-17	17091	ZSCPQ306	144814.36	221506.7	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ307_2016-10-17	17091	ZSCPQ307	144803.2	221490.22	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2143	0.4857
ZSCPQ314_2016-10-17	17091	ZSCPQ314	144903.39	221449.82	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ303_2017-10-09	17448	ZSCPQ303	144848.5	221556.22	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ306_2017-10-09	17448	ZSCPQ306	144814.36	221506.7	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ307_2017-10-09	17448	ZSCPQ307	144803.2	221490.22	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.207	0.493
ZSCPQ314_2017-10-09	17448	ZSCPQ314	144903.39	221449.82	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ303_2018-10-08	17812	ZSCPQ303	144848.5	221556.22	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ306_2018-10-08	17812	ZSCPQ306	144814.36	221506.7	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ307_2018-10-08	17812	ZSCPQ307	144803.2	221490.22	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.1926	0.5074
ZSCPQ314_2018-10-08	17812	ZSCPQ314	144903.39	221449.82	1	1330	1330_da	ongunstig	RapportageHR	4	33.3333	-0.2772	0.4228
ZSCPQ158_2019-10-07	18176	ZSCPQ158	141888.67	225074.59	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4741	0.837
ZSCPQ159_2019-10-07	18176	ZSCPQ159	141894.81	225083.04	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4444	0.7815
ZSCPQ160_2019-10-07	18176	ZSCPQ160	141904.23	225095.73	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5369	0.8813
ZSCPQ162_2019-10-07	18176	ZSCPQ162	141922.85	225120.82	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4778	0.8148
ZSCPQ273_2019-10-07	18176	ZSCPQ273	141701	225043.79	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3514	0.7911
ZSCPQ274_2019-10-07	18176	ZSCPQ274	141711.16	225070.93	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6142	0.9874
ZSCPQ275_2019-10-07	18176	ZSCPQ275	141778.6	224962.03	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3255	0.7652
ZSCPQ276_2019-10-07	18176	ZSCPQ276	141835.44	225018.5	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.487	0.9188
ZSCPQ277_2019-10-07	18176	ZSCPQ277	141878.43	225057.47	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3255	0.7652
ZSCPQ278_2019-10-07	18176	ZSCPQ278	141884.5	224848.87	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4864	0.9261
ZSCPQ279_2019-10-07	18176	ZSCPQ279	141892.28	224859.2	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4107	0.8503
ZSCPQ281_2019-10-07	18176	ZSCPQ281	142005.96	224961.39	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6057	0.9874
ZSCPQ282_2019-10-07	18176	ZSCPQ282	142031.14	224995.14	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.4401	0.8909
ZSCPQ283_2019-10-07	18176	ZSCPQ283	142016.82	224756.38	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.392	0.8317
ZSCPQ284_2019-10-07	18176	ZSCPQ284	142101.14	224796.35	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5453	0.9318
ZSCPQ285_2019-10-07	18176	ZSCPQ285	142209.13	224857.06	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3255	0.7652
ZSCPQ192_2019-10-08	18177	ZSCPQ192	141613.66	228251.96	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.2492	0.6667
ZSCPQ193_2019-10-08	18177	ZSCPQ193	141605.92	228231.43	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.4911	0.8889
ZSCPQ194_2019-10-08	18177	ZSCPQ194	141610.43	228175.71	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3158	0.7332
ZSCPQ195_2019-10-08	18177	ZSCPQ195	141574.27	228256.31	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.4212	0.8333
ZSCPQ199_2019-10-08	18177	ZSCPQ199	141621.57	228212.73	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.3048	0.7296
ZSCPQ200_2019-10-08	18177	ZSCPQ200	141571.89	228419.17	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.3863	0.8588
ZSCPQ201_2019-10-08	18177	ZSCPQ201	141551.86	228394.67	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.4425	0.8558
ZSCPQ203_2019-10-08	18177	ZSCPQ203	141390.96	228742.01	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.2751	0.6926
ZSCPQ007_2019-10-10	18179	ZSCPQ007	144113.49	222439.94	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.6051	0.9067
ZSCPQ009_2019-10-10	18179	ZSCPQ009	144006.26	220655.78	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.2555	0.7037
ZSCPQ184_2019-10-10	18179	ZSCPQ184	144011.32	223848.2	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7192	0.9593
ZSCPQ185_2019-10-10	18179	ZSCPQ185	144010.92	223838.51	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.722	0.9593
ZSCPQ186_2019-10-10	18179	ZSCPQ186	144009.88	223794.7	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7375	0.9593
ZSCPQ188_2019-10-10	18179	ZSCPQ188	144003.57	223679.69	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7054	0.9593
ZSCPQ189_2019-10-10	18179	ZSCPQ189	143936.8	224598.55	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7477	0.9593
ZSCPQ190_2019-10-10	18179	ZSCPQ190	143941.63	224599.88	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7482	0.9593
ZSCPQ225_2019-10-10	18179	ZSCPQ225	145288.57	220092.01	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6801	0.9738
ZSCPQ227_2019-10-11	18180	ZSCPQ227	145545.08	219962.26	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.377	0.7516
ZSCPQ230_2019-10-11	18180	ZSCPQ230	145750.39	219821.54	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.4721	0.9426
ZSCPQ234_2019-10-11	18180	ZSCPQ234	145928.97	219630.99	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5567	0.9182
ZSCPQ240_2019-10-11	18180	ZSCPQ240	146003.49	219206.03	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4778	0.8111
ZSCPQ241_2019-10-11	18180	ZSCPQ241	146047.46	219193.98	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.5291	0.8624
ZSCPQ245_2019-10-11	18180	ZSCPQ245	146037.5	219175.25	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.5765	0.9963
ZSCPQ171_2019-10-14	18183	ZSCPQ171	141486.52	225515.69	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5615	0.9128
ZSCPQ176_2019-10-14	18183	ZSCPQ176	141031.32	225708.7	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6608	0.937
ZSCPQ177_2019-10-14	18183	ZSCPQ177	141053.63	225725.69	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6097	0.937
ZSCPQ178_2019-10-14	18183	ZSCPQ178	141056.27	225718.63	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.5012	0.8418
ZSCPQ179_2019-10-14	18183	ZSCPQ179	141057.05	225716.44	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5401	0.8649
ZSCPQ180_2019-10-14	18183	ZSCPQ180	141066.67	225730.72	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6043	0.937
ZSCPQ181_2019-10-14	18183	ZSCPQ181	141088.6	225742.71	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6973	0.937
ZSCPQ172_2019-10-15	18184	ZSCPQ172	140943.83	226241.19	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.5656	0.8481
ZSCPQ173_2019-10-15	18184	ZSCPQ173	140949.45	226234.38	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4778	0.8111
ZSCPQ174_2019-10-15	18184	ZSCPQ174	141142.6	226026.53	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6858	0.937
ZSCPQ175_2019-10-15	18184	ZSCPQ175	141254.53	225902.54	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.5243	0.8576
ZSCPQ182_2019-10-15	18184	ZSCPQ182	141117.37	225755	1	1330	1330_da	ongunstig	RapportageHR	2	77.7778	0.5447	0.8862
ZSCPQ183_2019-10-15	18184	ZSCPQ183	141168.53	225796.93	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4518	0.7852
ZSCPQ254_2019-10-15	18184	ZSCPQ254	145767.26	218408.09	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4667	0.8
ZSCPQ256_2019-10-15	18184	ZSCPQ256	145552.02	218182.21	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4407	0.7741
ZSCPQ258_2019-10-15	18184	ZSCPQ258	145579.74	218164.58	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7646	0.9963
ZSCPQ303_2019-10-16	18185	ZSCPQ303	144848.5	221556.22	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.246	0.7158
ZSCPQ306_2019-10-16	18185	ZSCPQ306	144814.36	221506.7	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.1831	0.6529
ZSCPQ307_2019-10-16	18185	ZSCPQ307	144803.2	221490.22	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.3222	0.792
ZSCPQ314_2019-10-16	18185	ZSCPQ314	144903.39	221449.82	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.1831	0.6529
ZSCPQ242_2019-10-17	18186	ZSCPQ242	146075.64	219187.63	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.6611	0.9865
ZSCPQ243_2019-10-17	18186	ZSCPQ243	146103.82	219177.05	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.6952	0.9963
ZSCPQ244_2019-10-17	18186	ZSCPQ244	146179.41	219158.6	1	1330	1330_da	ongunstig	RapportageHR	1	88.8889	0.7317	0.9963
ZSCPQ246_2019-10-17	18186	ZSCPQ246	145947.18	219046.63	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4407	0.7741
ZSCPQ247_2019-10-17	18186	ZSCPQ247	145962.46	219044.42	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4407	0.7741
ZSCPQ248_2019-10-17	18186	ZSCPQ248	146006.37	219032.16	1	1330	1330_da	ongunstig	RapportageHR	1	77.7778	0.6389	0.9564
ZSCPQ253_2019-10-17	18186	ZSCPQ253	145984.97	218993.85	1	1330	1330_da	ongunstig	RapportageHR	1	66.6667	0.4407	0.7741
ZSCPQ303_2021-10-22	18922	ZSCPQ303	144848.5	221556.22	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.1831	0.6529
ZSCPQ306_2021-10-22	18922	ZSCPQ306	144814.36	221506.7	1	1330	1330_da	ongunstig	RapportageHR	2	55.5556	0.1831	0.6529
