id	date	point_code	x	y	in_sac	habitattype	habitatsubtype	lsvi	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
1709266_2018-07-30	17742	1709266_1	219453.58	197870.04	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.3368	0.8988
1285330_2018-07-31	17743	1285330_1	225469.55	194606.18	1	2330	26	ongunstig	RapportageHR	3	33.3333	-0.1818	0.6646
1350866_2018-07-31	17743	1350866_1	225213.58	194766.15	1	2330	26	ongunstig	RapportageHR	4	16.6667	-0.2616	0.5717
154834_2018-08-01	17744	154834_1	226333.56	194030.14	1	2330	26	ongunstig	RapportageHR	2	50	-0.0767	0.5798
1594578_2018-08-01	17744	1594578_1	219837.64	196430.14	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.3069	0.8393
1479890_2018-08-02	17745	1479890_1	219613.54	196270.02	1	2330	26	gunstig	RapportageHR	0	83.3333	0.4713	0.9167
338386_2018-08-03	17746	338386_1	228829.61	193742.17	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.2472	0.6667
881590_2018-08-13	17756	881590_1	216605.61	199182.09	1	2330	26	ongunstig	RapportageHR	2	33.3333	-0.1935	0.4815
1209270_2018-08-16	17759	1209270_1	217149.59	199566.1	1	2330	26	ongunstig	RapportageHR	2	33.3333	-0.3202	0.4983
1405878_2018-08-16	17759	1405878_1	216669.56	199566.11	1	2330	26	ongunstig	RapportageHR	2	50	-0.1	0.5167
1114582_2018-09-04	17778	1114582_1	177853.56	217966.16	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.2667	0.75
289078_2018-09-14	17788	289078_1	193437.55	191086.14	0	2330	26	ongunstig	RapportageHR	2	33.3333	-0.1676	0.4991
1297718_2018-09-17	17791	1297718_1	187293.59	189358.14	1	2330	26	ongunstig	RapportageHR	2	50	-0.0545	0.5298
1659862_2018-10-08	17812	1659862_1	178717.55	208014.16	1	2330	26	ongunstig	RapportageHR	3	33.3333	-0.2941	0.4226
1180534_2019-08-13	18121	1180534_1	210141.62	208174.15	1	2330	26	gunstig	RapportageHR	0	66.6667	0.3639	0.8796
236370_2022-09-02	19237	236370_1	236637.6	195854.1	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.3204	0.8194
43858_2022-09-02	19237	43858_1	237149.59	195662.16	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.3685	0.8194
445266_2022-09-02	19237	445266_1	236797.6	196078.1	1	2330	26	gunstig	RapportageHR	0	66.6667	0.3556	0.8982
21714_2022-09-09	19244	21714_1	219997.65	196526.18	1	2330	26	gunstig	RapportageHR	0	83.3333	0.487	0.8333
225910_2022-09-09	19244	225910_1	218237.62	204046.13	1	2330	26	ongunstig	RapportageHR	1	83.3333	0.5083	0.8833
55058_2022-09-09	19244	55058_1	218973.58	202734.15	0	2330	26	ongunstig	RapportageHR	2	33.3333	-0.1972	0.5815
431314_2022-09-22	19257	431314_1	219549.55	196174.07	1	2330	26	ongunstig	RapportageHR	1	83.3333	0.5259	0.8833
386422_2022-09-30	19265	386422_1	214333.62	216334.14	1	2330	26	ongunstig	RapportageHR	1	50	0.2306	0.7306
177078_2022-10-07	19272	177078_1	218205.7	199470.12	1	2330	26	gunstig	RapportageHR	0	83.3333	0.3408	0.9259
295862_2022-10-13	19278	295862_1	215133.64	200878.12	1	2330	26	ongunstig	RapportageHR	2	50	-0.026	0.6988
194294_2023-08-24	19593	194294_1	189789.59	208270.11	1	2330	26	ongunstig	RapportageHR	1	50	0.0148	0.6657
25974_2023-08-28	19597	25974_1	213757.6	215182.1	1	2330	26	ongunstig	RapportageHR	1	50	0.2111	0.7111
213366_2023-08-30	19599	213366_1	214237.59	213038.11	0	2330	26	ongunstig	RapportageHR	2	50	-0.1482	0.5352
45430_2023-08-30	19599	45430_2	212253.59	213774.11	0	2330	26	ongunstig	RapportageHR	1	66.6667	0.3417	0.7583
131958_2023-09-13	19613	131958_1	210045.62	208110.13	1	2330	26	ongunstig	RapportageHR	1	50	0.2139	0.7389
147062_2023-09-13	19613	147062_1	212125.57	209582.12	0	2330	26	ongunstig	RapportageHR	2	50	-0.0505	0.5976
583030_2024-06-18	19892	583030_1	213981.62	216174.02	1	2330	26	ongunstig	RapportageHR	2	50	0.0916	0.6741
648566_2024-06-18	19892	648566_1	214301.63	216270.18	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.3667	0.7583
963294_2024-06-20	19894	963294_1	154685.55	231374.1	1	2330	26	ongunstig	RapportageHR	2	50	-0.0269	0.5861
1003230_2024-06-21	19895	1003230_1	155389.62	230350.08	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.2259	0.9268
324318_2024-06-24	19898	324318_1	153853.56	231918.09	1	2330	26	ongunstig	RapportageHR	2	50	0.2491	0.7491
602846_2024-06-24	19898	602846_1	153885.54	231758.16	1	2330	26	ongunstig	RapportageHR	1	66.6667	0.4417	0.9074
170834_2024-07-01	19905	170834_1	236541.56	195982.16	0	2330	26	ongunstig	RapportageHR	1	50	0.0278	0.6796
1272114_2017-06-29	17346	1272114_1	225373.58	182542.22	1	2330	27	ongunstig	RapportageHR	1	25	-0.2388	0.5237
458194_2017-07-06	17353	458194_1	230909.65	189646.08	0	2330	27	ongunstig	RapportageHR	1	50	-0.134	0.5784
179922_2018-08-01	17744	179922_1	226653.52	193454.1	1	2330	27	ongunstig	RapportageHR	1	50	0.2136	0.7136
229362_2022-09-28	19263	229362_2	240029.61	182926.05	1	2330	27	ongunstig	RapportageHR	1	50	0.0489	0.5639
238578_2022-09-28	19263	238578_1	238525.6	183950.06	1	2330	27	ongunstig	RapportageHR	1	25	-0.2219	0.5281
274002_2022-09-29	19264	274002_1	237501.48	187214.09	1	2330	27	ongunstig	RapportageHR	2	25	-0.1783	0.5967
863826_2022-09-29	19264	863826_1	237597.56	187246.19	1	2330	27	ongunstig	RapportageHR	2	25	-0.193	0.5646
951006_2023-06-15	19523	951006_1	154525.52	233486.08	1	2330	27	ongunstig	RapportageHR	1	50	-0.2128	0.5347
55518_2023-06-16	19524	55518_1	162205.56	225326.17	1	2330	27	gunstig	RapportageHR	0	75	0.2387	0.75
222418_2023-07-06	19544	222418_1	221757.58	197870.01	1	2330	27	gunstig	RapportageHR	0	75	0.4417	0.875
120478_2023-08-18	19587	120478_1	179677.59	223342.11	0	2330	27	ongunstig	RapportageHR	1	25	-0.2235	0.5515
299310_2023-08-23	19592	299310_1	190941.59	229902.11	1	2330	27	ongunstig	RapportageHR	1	25	-0.1638	0.5862
790830_2023-08-23	19592	790830_1	191005.6	229902.1	1	2330	27	gunstig	RapportageHR	0	75	0.2758	0.75
276438_2023-08-24	19593	276438_1	185597.58	208590.19	0	2330	27	ongunstig	RapportageHR	1	25	-0.2722	0.4778
255350_2023-08-28	19597	255350_1	214429.6	215534.1	1	2330	27	ongunstig	RapportageHR	1	50	0.2094	0.7844
91510_2023-08-28	19597	91510_1	214045.6	215502.18	1	2330	27	ongunstig	RapportageHR	1	50	0.0011	0.6136
1272114_2023-09-06	19606	1272114_1	225373.58	182542.22	1	2330	27	ongunstig	RapportageHR	1	25	-0.233	0.542
458194_2023-09-06	19606	458194_1	230909.65	189646.08	0	2330	27	ongunstig	RapportageHR	1	25	-0.2981	0.4519
886_2023-09-13	19613	886_2	209757.55	208142.15	0	2330	27	ongunstig	RapportageHR	1	25	-0.0736	0.6764
1565906_2024-06-28	19902	1565906_1	221245.59	197678.11	1	2330	27	ongunstig	RapportageHR	1	25	-0.0056	0.7445
1584722_2024-07-03	19907	1584722_1	237469.59	187086.11	1	2330	27	gunstig	RapportageHR	0	75	0.1501	0.75
1473234_2024-07-08	19912	1473234_1	222589.59	188302.11	1	2330	27	ongunstig	RapportageHR	1	25	0.0236	0.8111
1452338_2024-07-09	19913	1452338_1	226045.6	182350.1	1	2330	27	ongunstig	RapportageHR	1	50	0.15	0.75
111326_2014-08-19	16301	111326_1	155069.52	231854	1	4010	38	gunstig	RapportageHR	0	75	0.1287	0.75
65522_2014-08-20	16302	65522_1	239645.57	181774.11	1	4010	38	ongunstig	RapportageHR	1	50	7e-04	0.5625
94942_2014-08-21	16303	94942_1	154685.54	231918.21	1	4010	38	ongunstig	RapportageHR	1	25	-0.4125	0.3375
23538_2014-08-25	16307	23538_1	240637.72	181550.16	1	4010	38	ongunstig	RapportageHR	1	0	-0.8097	0.1903
122578_2014-08-29	16311	122578_1	223677.58	190446.1	1	4010	38	ongunstig	RapportageHR	1	50	-0.1228	0.5625
100050_2014-09-01	16314	100050_1	224989.65	188910.05	1	4010	38	gunstig	RapportageHR	0	75	0.4307	0.75
65234_2014-09-02	16315	65234_1	225949.55	192110.13	1	4010	38	ongunstig	RapportageHR	1	25	-0.4458	0.3292
76242_2014-09-09	16322	76242_1	228541.59	193998.17	1	4010	38	ongunstig	RapportageHR	1	25	-0.4625	0.3125
11218_2014-09-10	16323	11218_1	230077.56	194510.1	1	4010	38	ongunstig	RapportageHR	1	50	0.0257	0.5625
129234_2014-09-11	16324	129234_1	220349.68	198254.1	1	4010	38	ongunstig	RapportageHR	1	0	-0.743	0.257
120018_2014-09-15	16328	120018_1	220061.61	198030.04	1	4010	38	ongunstig	RapportageHR	1	0	-0.7153	0.2847
120110_2014-09-24	16337	120110_1	188861.59	227758.16	1	4010	38	gunstig	RapportageHR	0	75	0.1022	0.75
15070_2015-06-26	16612	15070_1	159101.54	227182.09	1	4010	38	ongunstig	RapportageHR	1	25	-0.4158	0.518
35090_2015-09-24	16702	35090_1	223037.73	217262.16	1	4010	38	ongunstig	RapportageHR	1	0	-0.5764	0.4236
71902_2016-10-07	17081	71902_1	163037.64	225486.19	1	4010	38	ongunstig	RapportageHR	1	50	-0.1463	0.5625
28126_2016-10-11	17085	28126_1	164541.58	227566.07	1	4010	38	ongunstig	RapportageHR	1	25	-0.5125	0.3625
124382_2016-10-12	17086	124382_1	165405.57	227822.17	1	4010	38	ongunstig	RapportageHR	1	25	-0.39	0.3625
131806_2016-10-20	17094	131806_1	154045.59	233262.17	1	4010	38	gunstig	RapportageHR	0	75	0.3757	0.75
66270_2016-10-25	17099	66270_1	153373.56	233006.09	1	4010	38	ongunstig	RapportageHR	1	25	-0.1375	0.6125
62141_2016-10-26	17100	62141_1	152253.59	232974.07	1	4010	38	ongunstig	RapportageHR	1	25	-0.4625	0.3375
11742_2016-10-27	17101	11742_1	164701.55	228078.08	1	4010	38	ongunstig	RapportageHR	1	50	-0.0503	0.5625
81374_2016-10-27	17101	81374_1	164989.52	229070.11	1	4010	38	ongunstig	RapportageHR	1	25	-0.4625	0.3625
106614_2016-11-17	17122	106614_1	205629.52	211502.03	1	4010	38	ongunstig	RapportageHR	1	50	7e-04	0.5625
734_2016-11-18	17123	734_1	153661.56	233774.2	1	4010	38	gunstig	RapportageHR	0	75	0.2757	0.75
43230_2016-11-21	17126	43230_1	163933.52	226286.15	1	4010	38	ongunstig	RapportageHR	1	50	0.0232	0.5625
60894_2016-11-21	17126	60894_1	163581.59	226862.11	1	4010	38	gunstig	RapportageHR	0	75	0.2682	0.75
82654_2016-11-25	17130	82654_1	154621.55	234382.04	1	4010	38	ongunstig	RapportageHR	1	50	0.0207	0.5625
40054_2016-11-28	17133	40054_1	206557.55	212078.07	1	4010	38	ongunstig	RapportageHR	1	25	-0.127	0.6597
77278_2016-11-30	17135	77278_1	165053.64	228686.11	1	4010	38	gunstig	RapportageHR	0	75	0.2382	0.75
95710_2016-12-05	17140	95710_1	167485.69	229774.09	1	4010	38	ongunstig	RapportageHR	1	50	-0.1978	0.5625
1599794_2017-06-29	17346	1599794_1	225245.54	182414.1	1	4010	38	ongunstig	RapportageHR	1	50	0.1482	0.6875
236530_2017-07-03	17350	236530_1	239805.65	180654.18	1	4010	38	ongunstig	RapportageHR	1	50	-0.2228	0.5625
391154_2017-07-03	17350	391154_1	238877.54	180302.19	1	4010	38	ongunstig	RapportageHR	1	25	-0.4375	0.3625
243698_2017-07-04	17351	243698_1	238781.54	181294.12	1	4010	38	ongunstig	RapportageHR	1	0	-0.8847	0.1153
269298_2017-07-04	17351	269298_1	239773.56	181678.15	1	4010	38	gunstig	RapportageHR	0	75	0.2757	0.75
100626_2017-07-07	17354	100626_2	222951.11	217157.04	1	4010	38	ongunstig	RapportageHR	1	25	-0.4875	0.3375
87250_2017-07-17	17364	87250_1	220125.6	196846.1	1	4010	38	gunstig	RapportageHR	0	75	0.3162	0.75
304850_2017-07-27	17374	304850_1	224381.55	188814.11	1	4010	38	gunstig	RapportageHR	0	75	0.3882	0.75
394962_2017-08-03	17381	394962_1	224989.62	188654.1	1	4010	38	ongunstig	RapportageHR	0	25	-0.3722	0.3778
176862_2017-09-05	17414	176862_1	155069.58	231086.06	1	4010	38	ongunstig	RapportageHR	1	50	0.0522	0.6875
208350_2017-09-07	17416	208350_1	165309.62	228078.11	1	4010	38	ongunstig	RapportageHR	1	25	-0.4375	0.3625
347858_2018-07-30	17742	347858_1	224669.58	193166.16	1	4010	38	ongunstig	RapportageHR	1	25	-0.4375	0.3125
229074_2018-08-01	17744	229074_1	225693.56	193806.18	1	4010	38	ongunstig	RapportageHR	1	25	-0.3875	0.3625
141778_2018-08-02	17745	141778_1	228157.56	193998.11	1	4010	38	ongunstig	RapportageHR	1	25	-0.3875	0.3625
216018_2018-08-02	17745	216018_1	227677.6	194830.14	1	4010	38	ongunstig	RapportageHR	1	50	-0.1213	0.5625
322002_2018-08-02	17745	322002_1	227805.52	193678.06	1	4010	38	ongunstig	RapportageHR	1	50	-0.1463	0.5625
265170_2018-08-06	17749	265170_1	228605.52	194158.15	1	4010	38	ongunstig	RapportageHR	1	50	-0.1228	0.5625
330194_2018-08-06	17749	330194_1	229181.56	193998.16	1	4010	38	ongunstig	RapportageHR	1	50	0.0747	0.6875
1789878_2018-08-07	17750	1789878_1	217885.64	197070.1	1	4010	38	gunstig	RapportageHR	0	75	0.3757	0.75
338898_2018-08-07	17750	338898_1	229949.6	194702.16	1	4010	38	ongunstig	RapportageHR	1	50	-0.3125	0.5625
233398_2018-08-08	17751	233398_1	217501.65	197166.1	1	4010	38	ongunstig	RapportageHR	1	50	-0.1463	0.5625
296658_2018-08-08	17751	296658_1	224925.58	189678.2	1	4010	38	gunstig	RapportageHR	0	75	0.2412	0.75
230110_2018-08-14	17757	230110_1	154557.7	233358.26	1	4010	38	ongunstig	RapportageHR	1	0	-0.7208	0.2792
277214_2018-08-20	17763	277214_1	158941.62	227278.06	1	4010	38	ongunstig	RapportageHR	1	25	-0.4317	0.3208
251090_2018-09-11	17785	251090_1	220125.62	197230.23	1	4010	38	ongunstig	RapportageHR	1	50	-0.0478	0.5625
91614_2018-09-14	17788	91614_1	166525.51	228494.16	1	4010	38	ongunstig	RapportageHR	1	25	-0.4653	0.5347
393950_2019-06-20	18067	393950_1	154013.58	233038.11	1	4010	38	ongunstig	RapportageHR	1	25	-0.4	0.3625
357086_2019-06-27	18074	357086_1	154781.59	232366.14	1	4010	38	ongunstig	RapportageHR	1	25	-0.2394	0.6944
344798_2019-08-01	18109	344798_1	154589.62	234094.06	1	4010	38	ongunstig	RapportageHR	1	50	-0.1975	0.5625
261854_2019-08-05	18113	261854_1	154781.61	230830.15	1	4010	38	ongunstig	RapportageHR	1	50	0.0522	0.6875
65234_2019-08-06	18114	65234_1	225949.55	192110.13	1	4010	38	ongunstig	RapportageHR	1	25	-0.4875	0.3375
193246_2019-08-08	18116	193246_1	153597.62	232366.11	1	4010	38	gunstig	RapportageHR	0	75	0.3857	0.75
380638_2019-08-08	18116	380638_1	155837.6	228974.1	1	4010	38	ongunstig	RapportageHR	1	50	-0.4375	0.5625
342750_2019-08-09	18117	342750_1	158653.69	227662.14	1	4010	38	ongunstig	RapportageHR	1	25	-0.457	0.543
359134_2019-08-09	18117	359134_1	158781.59	227886.1	1	4010	38	ongunstig	RapportageHR	1	50	0.0747	0.6875
65522_2019-08-09	18117	65522_1	239645.57	181774.11	1	4010	38	ongunstig	RapportageHR	1	50	-0.3713	0.5625
293598_2019-08-12	18120	293598_1	158429.55	228270.09	1	4010	38	ongunstig	RapportageHR	1	50	-0.1925	0.5625
120110_2019-08-13	18121	120110_1	188861.59	227758.16	1	4010	38	gunstig	RapportageHR	0	75	0.15	0.75
3026_2019-08-19	18127	3026_1	228637.55	194030.18	1	4010	38	ongunstig	RapportageHR	1	25	-0.4958	0.3292
76242_2019-08-19	18127	76242_1	228541.59	193998.17	1	4010	38	ongunstig	RapportageHR	1	25	-0.3875	0.4375
33502_2019-08-20	18128	33502_1	154717.62	233262.05	1	4010	38	ongunstig	RapportageHR	1	50	-0.1875	0.5625
734_2019-08-20	18128	734_1	153661.56	233774.2	1	4010	38	ongunstig	RapportageHR	1	50	0.0772	0.6875
35090_2019-08-21	18129	35090_1	223037.73	217262.16	1	4010	38	ongunstig	RapportageHR	1	25	-0.3264	0.6736
279478_2019-08-22	18130	279478_1	215709.56	200718.13	1	4010	38	ongunstig	RapportageHR	1	25	-0.4458	0.3292
87250_2019-08-23	18131	87250_1	220125.6	196846.1	1	4010	38	gunstig	RapportageHR	0	75	0.1287	0.75
43230_2019-09-02	18141	43230_1	163933.52	226286.15	1	4010	38	gunstig	RapportageHR	0	75	0.1897	0.75
71902_2019-09-02	18141	71902_1	163037.64	225486.19	1	4010	38	ongunstig	RapportageHR	1	50	-0.2125	0.5625
122578_2022-08-30	19234	122578_1	223677.58	190446.1	1	4010	38	gunstig	RapportageHR	0	75	0.2147	0.75
100050_2022-08-31	19235	100050_1	224989.65	188910.05	1	4010	38	ongunstig	RapportageHR	0	50	0.01	0.525
23538_2022-09-01	19236	23538_1	240637.72	181550.16	1	4010	38	ongunstig	RapportageHR	1	0	-0.7014	0.2986
11218_2022-09-16	19251	11218_1	230077.56	194510.1	1	4010	38	ongunstig	RapportageHR	1	25	-0.4514	0.5486
120018_2022-09-22	19257	120018_1	220061.61	198030.04	1	4010	38	gunstig	RapportageHR	0	75	0	0.75
129234_2022-09-22	19257	129234_1	220349.68	198254.1	1	4010	38	ongunstig	RapportageHR	0	50	0.0167	0.5167
105458_2022-09-28	19263	105458_1	239613.6	180142.11	1	4010	38	ongunstig	RapportageHR	1	25	-0.3375	0.4625
174302_2023-06-16	19524	174302_1	163645.62	225870.14	1	4010	38	ongunstig	RapportageHR	1	50	-0.1838	0.5625
43230_2023-06-16	19524	43230_1	163933.52	226286.15	1	4010	38	ongunstig	RapportageHR	1	50	0.0772	0.6875
11742_2023-06-28	19536	11742_1	164701.55	228078.08	1	4010	38	ongunstig	RapportageHR	1	50	-0.1875	0.5625
175582_2023-06-28	19536	175582_1	164157.57	227950.16	1	4010	38	ongunstig	RapportageHR	1	50	0.0272	0.6875
212446_2023-06-28	19536	212446_1	165117.6	229422.1	1	4010	38	ongunstig	RapportageHR	1	50	-0.2375	0.5625
28126_2023-06-28	19536	28126_1	164541.58	227566.07	1	4010	38	ongunstig	RapportageHR	1	25	-0.5375	0.3375
15070_2023-08-18	19587	15070_1	159101.54	227182.09	1	4010	38	ongunstig	RapportageHR	1	25	-0.4792	0.5208
35090_2023-08-30	19599	35090_1	223037.73	217262.16	1	4010	38	ongunstig	RapportageHR	1	50	-0.0625	0.6875
40054_2023-08-30	19599	40054_1	206557.55	212078.07	1	4010	38	ongunstig	RapportageHR	1	25	-0.3991	0.5347
84598_2024-06-20	19894	84598_1	215261.59	208558.11	0	4010	38	ongunstig	RapportageHR	0	50	-0.2014	0.7361
216018_2024-06-21	19895	216018_1	227677.6	194830.14	1	4010	38	gunstig	RapportageHR	0	75	0.3747	0.75
236530_2024-07-04	19908	236530_1	239805.65	180654.18	1	4010	38	gunstig	RapportageHR	0	75	0.0272	0.75
243698_2024-07-04	19908	243698_1	238781.54	181294.12	1	4010	38	ongunstig	RapportageHR	1	0	-0.918	0.0819
269298_2024-07-04	19908	269298_1	239773.56	181678.15	1	4010	38	ongunstig	RapportageHR	1	50	0.0772	0.6875
391154_2024-07-04	19908	391154_1	238877.54	180302.19	1	4010	38	ongunstig	RapportageHR	1	25	-0.4375	0.3625
304850_2024-07-05	19909	304850_1	224381.55	188814.11	1	4010	38	gunstig	RapportageHR	0	75	0.3597	0.75
72690_2014-08-20	16302	72690_1	239325.53	181326.1	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0754	0.6944
28658_2014-08-21	16303	28658_1	240317.63	185614.12	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1056	0.623
12274_2014-08-22	16304	12274_1	239965.6	185454.1	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1394	0.4677
44626_2014-08-22	16304	44626_1	238205.6	186638.1	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.4024	0.8929
77394_2014-08-22	16304	77394_1	237949.6	187182.1	1	4030	39	gunstig	RapportageHR	0	100	0.5167	1
2610_2014-08-25	16307	2610_1	228701.59	183310.17	0	4030	39	gunstig	RapportageHR	0	57.1429	0.221	0.7143
37330_2014-08-28	16310	37330_1	231869.55	189646.08	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1091	0.5749
54994_2014-08-29	16311	54994_1	223869.6	187022.11	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1575	0.6508
75474_2014-09-01	16314	75474_1	223197.56	189358.13	1	4030	39	gunstig	RapportageHR	0	57.1429	0.2644	0.7778
9938_2014-09-01	16314	9938_1	223645.61	189070.11	1	4030	39	gunstig	RapportageHR	0	100	0.6352	1
26322_2014-09-02	16315	26322_1	222973.64	188302.12	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4667	0.8571
50102_2014-09-02	16315	50102_1	215933.71	201294.8	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1071	0.4643
279478_2014-09-03	16316	279478_1	215709.56	200718.13	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0643	0.5357
492470_2014-09-04	16317	492470_1	215549.63	200398.12	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.1071	0.8214
332726_2014-09-05	16318	332726_1	215581.61	200142.15	1	4030	39	ongunstig	RapportageHR	1	42.8571	0.0214	0.6214
267190_2014-09-08	16321	267190_1	216477.6	199758.12	1	4030	39	gunstig	RapportageHR	0	100	0.4914	1
40146_2014-09-08	16321	40146_1	224797.57	195022.14	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0094	0.6094
488374_2014-09-08	16321	488374_1	217021.58	199758.17	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0918	0.8203
21430_2014-09-09	16322	21430_1	216413.53	198957.99	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0643	0.6071
27602_2014-09-09	16322	27602_1	229373.56	194638.1	1	4030	39	gunstig	RapportageHR	0	71.4286	0.2595	0.7143
3026_2014-09-09	16322	3026_1	228637.55	194030.18	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1323	0.4677
46006_2014-09-09	16322	46006_1	217789.6	200110.21	1	4030	39	gunstig	RapportageHR	0	71.4286	0.2629	0.7143
42934_2014-09-10	16323	42934_1	213949.7	198350.21	1	4030	39	ongunstig	RapportageHR	2	14.2857	-0.5168	0.3547
8786_2014-09-12	16325	8786_1	242749.63	192974.11	0	4030	39	ongunstig	RapportageHR	0	42.8571	-0.1333	0.4467
136402_2014-09-16	16329	136402_1	219389.57	197646.08	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.2643	0.7643
20406_2014-09-16	16329	20406_1	218621.68	196750.1	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1071	0.6071
218322_2014-09-19	16332	218322_1	220221.61	196846.13	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.0391	0.6106
54482_2014-09-22	16335	54482_1	220445.65	197134.08	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1106	0.682
43566_2015-06-25	16611	43566_1	195709.55	224462.2	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1513	0.6746
13686_2015-09-10	16688	13686_1	214493.59	216974.15	1	4030	39	ongunstig	RapportageHR	2	28.5714	-0.3442	0.3844
91410_2016-09-27	17071	91410_1	222621.71	216941.99	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.2146	0.4711
92382_2016-10-07	17081	92382_1	163677.5	225614.13	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.2177	0.5108
33502_2016-10-20	17094	33502_1	154717.62	233262.05	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.1037	0.4677
82222_2016-10-21	17095	82222_1	192733.54	230350.14	1	4030	39	ongunstig	RapportageHR	1	28.5714	-0.2471	0.5743
125998_2016-10-24	17098	125998_1	193917.62	218862.06	1	4030	39	gunstig	RapportageHR	0	71.4286	0.1643	0.7619
5422_2016-10-28	17102	5422_1	188797.58	227918.08	1	4030	39	ongunstig	RapportageHR	1	42.8571	0.0257	0.6214
95218_2017-04-27	17283	95218_1	237053.51	183726.12	0	4030	39	gunstig	RapportageHR	0	85.7143	0.4424	0.8571
47666_2017-06-30	17347	47666_1	227453.55	184942.06	0	4030	39	gunstig	RapportageHR	0	71.4286	0.3081	0.7857
181234_2017-07-03	17350	181234_1	239037.63	183214.13	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.2214	0.8214
91122_2017-07-03	17350	91122_1	238013.59	184814.19	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1451	0.5737
275830_2017-07-13	17360	275830_1	214109.6	216814.1	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.2357	0.8214
222194_2017-07-14	17361	222194_1	237885.6	185710.15	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1938	0.6786
266834_2017-07-14	17361	266834_1	240253.59	189934.12	1	4030	39	ongunstig	RapportageHR	2	14.2857	-0.396	0.4682
159314_2017-07-25	17372	159314_1	238045.59	186126.16	1	4030	39	gunstig	RapportageHR	0	85.7143	0.3057	0.8571
175698_2017-07-25	17372	175698_1	238653.57	185902.19	1	4030	39	gunstig	RapportageHR	0	85.7143	0.4095	0.9286
224850_2017-07-25	17372	224850_1	238077.58	186606.14	1	4030	39	ongunstig	RapportageHR	2	71.4286	0.2797	0.9087
241234_2017-07-25	17372	241234_1	238397.65	186094.15	1	4030	39	gunstig	RapportageHR	0	85.7143	0.2524	0.8571
241650_2017-07-26	17373	241650_1	239581.59	184782.18	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1071	0.75
120530_2017-07-27	17374	120530_1	224765.61	186926.19	0	4030	39	gunstig	RapportageHR	0	85.7143	0.4938	0.8571
190162_2017-07-27	17374	190162_1	224093.53	189038.17	1	4030	39	ongunstig	RapportageHR	1	57.1429	0.1802	0.7778
1344438_2017-07-28	17375	1344438_1	215261.6	200686.1	1	4030	39	gunstig	RapportageHR	0	57.1429	0.1451	0.5737
1590198_2017-07-28	17375	1590198_2	215584.1	201148.08	1	4030	39	gunstig	RapportageHR	0	71.4286	0.2595	0.7143
191698_2017-07-28	17375	191698_1	224445.52	194350.1	1	4030	39	ongunstig	RapportageHR	1	71.4286	0.2524	0.75
282322_2017-07-28	17375	282322_1	224253.58	193902.18	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0643	0.55
937682_2017-07-28	17375	937682_1	224669.59	193806.17	1	4030	39	gunstig	RapportageHR	0	71.4286	0.182	0.7177
205501_2017-08-16	17394	205501_1	152861.62	231982.13	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0431	0.5426
115638_2017-08-23	17401	115638_1	216349.62	201230.08	1	4030	39	ongunstig	RapportageHR	1	57.1429	-0.0466	0.6106
148406_2017-08-24	17402	148406_1	216253.58	201070.15	1	4030	39	ongunstig	RapportageHR	1	42.8571	-0.0423	0.5391
170206_2017-09-07	17416	170206_1	163069.56	226094.3	1	4030	39	gunstig	RapportageHR	0	57.1429	0.0463	0.5749
