id	type_analysis	criterium	status_criterium	aggregatiemethode	index_min_criterium	index_harm_criterium	versie	kwaliteitsniveau
1350866_2018-07-31	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	-0.124212936462507	Versie 3	1
136402_2014-09-16	4030	Structuur	0	RapportageHR	-0.5	-0.454545454545455	Versie 3	1
136402_2014-09-16	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
136402_2014-09-16	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
136402_2019-08-23	4030	Structuur	0	RapportageHR	-0.5	-0.454545454545455	Versie 3	1
136402_2019-08-23	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
136402_2019-08-23	4030	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
13686_2015-09-10	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
13686_2015-09-10	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
13686_2015-09-10	4030	Verstoring	0	RapportageHR	-0.75	-0.461374911410347	Versie 3	1
13686_2023-08-28	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
13686_2023-08-28	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
13686_2023-08-28	4030	Verstoring	0	RapportageHR	-0.75	-0.278376027539907	Versie 3	1
1380278_2018-07-31	2310	Structuur	1	RapportageHR	0	0.178913738019169	Versie 3	1
1380278_2018-07-31	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1380278_2018-07-31	2310	Verstoring	1	RapportageHR	0.7	0.901412510810032	Versie 3	1
1381302_2018-08-20	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1381302_2018-08-20	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1381302_2018-08-20	2310	Verstoring	1	RapportageHR	0.7	0.901530778612697	Versie 3	1
1402230_2017-07-26	2330_bu	Structuur	0	RapportageHR	-0.85	-0.721774193548387	Versie 3	1
1402230_2017-07-26	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1402230_2017-07-26	2330_bu	Verstoring	1	RapportageHR	-0.277777777777778	0.244332493702771	Versie 3	1
1405878_2018-08-16	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1405878_2018-08-16	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1405878_2018-08-16	2330_bu	Verstoring	1	RapportageHR	0.3	0.695652173913043	Versie 3	1
1405878_2018-08-16	2330_dw	Structuur	0	RapportageHR	0	0	Versie 3	1
1405878_2018-08-16	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1405878_2018-08-16	2330_dw	Verstoring	1	RapportageHR	0.3	0.575757575757576	Versie 3	1
1407698_2017-08-03	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.0692640692640691	Versie 3	1
1407698_2017-08-03	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1407698_2017-08-03	2330_bu	Verstoring	1	RapportageHR	-0.111111111111111	0.391777167919157	Versie 3	1
141778_2018-08-02	4010	Structuur	0	RapportageHR	-0.8	-0.8	Versie 3	1
141778_2018-08-02	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
141778_2018-08-02	4010	Verstoring	0	RapportageHR	-0.75	-0.555555555555556	Versie 3	1
1422046_2017-09-05	2330_bu	Structuur	1	RapportageHR	0.0611111111111111	0.351605407689058	Versie 3	1
1422046_2017-09-05	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1422046_2017-09-05	2330_bu	Verstoring	1	RapportageHR	0.5	0.8	Versie 3	1
144094_2014-09-03	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
144094_2014-09-03	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
144094_2014-09-03	2310	Verstoring	0	RapportageHR	-0.75	-0.279620853080569	Versie 3	1
144094_2022-09-14	2330_bu	Structuur	0	RapportageHR	-0.7	-0.64	Versie 3	1
144094_2022-09-14	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
144094_2022-09-14	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.582471561530507	Versie 3	1
144094_2022-09-14	2330_dw	Structuur	0	RapportageHR	-0.651286026621348	-0.651286026621348	Versie 3	1
144094_2022-09-14	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
144094_2022-09-14	2330_dw	Verstoring	0	RapportageHR	-0.0555555555555555	0.26171875	Versie 3	1
145106_2024-07-08	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
145106_2024-07-08	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
145106_2024-07-08	4030	Verstoring	1	RapportageHR	0.9	0.946335499646098	Versie 3	1
1452338_2024-07-09	2330_dw	Structuur	0	RapportageHR	0	0	Versie 3	1
1452338_2024-07-09	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1452338_2024-07-09	2330_dw	Verstoring	1	RapportageHR	0.6	0.777777777777778	Versie 3	1
1454814_2017-09-06	2330_bu	Structuur	0	RapportageHR	-0.95	-0.903061224489796	Versie 3	1
1454814_2017-09-06	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1454814_2017-09-06	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.120961682945154	Versie 3	1
147062_2023-09-13	2330_bu	Structuur	0	RapportageHR	-0.95	-0.903673469387755	Versie 3	1
147062_2023-09-13	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
147062_2023-09-13	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0266159695817489	Versie 3	1
1471094_2018-07-23	2330_bu	Structuur	1	RapportageHR	0.305555555555556	0.499496779388084	Versie 3	1
1471094_2018-07-23	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1471094_2018-07-23	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.33630289532294	Versie 3	1
1473234_2024-07-08	2330_dw	Structuur	0	RapportageHR	-0.244351503877473	-0.244351503877473	Versie 3	1
1473234_2024-07-08	2330_dw	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1473234_2024-07-08	2330_dw	Verstoring	0	RapportageHR	-0.0111111111111111	0.288845401174168	Versie 3	1
1479890_2018-08-02	2330_bu	Structuur	1	RapportageHR	0.222222222222222	0.262515262515262	Versie 3	1
1479890_2018-08-02	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1479890_2018-08-02	2330_bu	Verstoring	1	RapportageHR	0.9	0.932203389830509	Versie 3	1
148406_2017-08-24	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
148406_2017-08-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
148406_2017-08-24	4030	Verstoring	0	RapportageHR	-0.25	0.402915928600627	Versie 3	1
1487798_2018-07-25	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1487798_2018-07-25	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1487798_2018-07-25	2310	Verstoring	1	RapportageHR	-0.2	0.409326424870466	Versie 3	1
1500534_2017-07-26	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1500534_2017-07-26	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1500534_2017-07-26	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	-0.0109890109890112	Versie 3	1
1501490_2017-06-29	2330_bu	Structuur	0	RapportageHR	-0.95	-0.903214285714286	Versie 3	1
1501490_2017-06-29	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1501490_2017-06-29	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.546508094800318	Versie 3	1
15070_2015-06-26	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
15070_2015-06-26	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
15070_2015-06-26	4010	Verstoring	0	RapportageHR	-0.75	-0.616580310880829	Versie 3	1
15070_2023-08-18	4010	Structuur	1	RapportageHR	0	0	Versie 3	1
15070_2023-08-18	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
15070_2023-08-18	4010	Verstoring	0	RapportageHR	-0.75	-0.615384615384615	Versie 3	1
1512374_2018-08-13	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1512374_2018-08-13	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1512374_2018-08-13	4030	Verstoring	0	RapportageHR	-0.25	0.333333333333333	Versie 3	1
151250_2014-09-08	2310	Structuur	0	RapportageHR	-0.9	-0.741379310344828	Versie 3	1
151250_2014-09-08	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
151250_2014-09-08	2310	Verstoring	0	RapportageHR	-0.75	-0.278048780487805	Versie 3	1
151250_2022-09-06	4030	Structuur	0	RapportageHR	-0.76	-0.571428571428571	Versie 3	1
151250_2022-09-06	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
151250_2022-09-06	4030	Verstoring	0	RapportageHR	-0.25	0.405405405405405	Versie 3	1
152534_2023-08-24	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
152534_2023-08-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
152534_2023-08-24	4030	Verstoring	0	RapportageHR	-0.25	0.0972842901340667	Versie 3	1
152786_2014-09-19	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
152786_2014-09-19	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
152786_2014-09-19	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
152786_2022-09-09	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
152786_2022-09-09	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
152786_2022-09-09	2310	Verstoring	1	RapportageHR	0.7	0.880254491855887	Versie 3	1
1536630_2018-07-20	2330_bu	Structuur	0	RapportageHR	-0.95	-0.903879310344828	Versie 3	1
1536630_2018-07-20	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1536630_2018-07-20	2330_bu	Verstoring	1	RapportageHR	-0.255555555555556	0.176244200759174	Versie 3	1
1536950_2018-08-23	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
1536950_2018-08-23	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
1536950_2018-08-23	4030	Verstoring	1	RapportageHR	0.85	0.933464675015669	Versie 3	1
1547090_2017-07-13	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.278930382664822	Versie 3	1
1547090_2017-07-13	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1547090_2017-07-13	2330_bu	Verstoring	0	RapportageHR	-0.333333333333333	-0.0699088145896656	Versie 3	1
154834_2018-08-01	2330_bu	Structuur	0	RapportageHR	-0.7	-0.532244897959184	Versie 3	1
154834_2018-08-01	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
154834_2018-08-01	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.545454545454545	Versie 3	1
1558738_2018-07-24	2330_bu	Structuur	0	RapportageHR	-0.4	-0.129770992366412	Versie 3	1
1558738_2018-07-24	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1558738_2018-07-24	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.415094339622641	Versie 3	1
156382_2017-09-05	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
156382_2017-09-05	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
156382_2017-09-05	2310	Verstoring	0	RapportageHR	-0.75	-0.276190476190476	Versie 3	1
156382_2024-06-25	2310	Structuur	0	RapportageHR	-0.75	-0.5	Versie 3	1
156382_2024-06-25	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
156382_2024-06-25	2310	Verstoring	0	RapportageHR	-0.25	0.398773006134969	Versie 3	1
1565906_2024-06-28	2330_dw	Structuur	0	RapportageHR	0	0	Versie 3	1
1565906_2024-06-28	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1565906_2024-06-28	2330_dw	Verstoring	0	RapportageHR	-0.0222222222222222	0.313432835820896	Versie 3	1
1566070_2017-07-26	2330_bu	Structuur	0	RapportageHR	-0.75	-0.568181818181819	Versie 3	1
1566070_2017-07-26	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1566070_2017-07-26	2330_bu	Verstoring	1	RapportageHR	-0.333333333333333	0.195945945945946	Versie 3	1
1566166_2017-10-17	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.0583260425780112	Versie 3	1
1566166_2017-10-17	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1566166_2017-10-17	2330_bu	Verstoring	0	RapportageHR	-0.244444444444444	-0.143432986227746	Versie 3	1
158002_2017-06-30	2310	Structuur	0	RapportageHR	-0.95	-0.861111111111112	Versie 3	1
158002_2017-06-30	2310	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
158002_2017-06-30	2310	Verstoring	0	RapportageHR	-0.75	-0.454909819639279	Versie 3	1
158002_2024-07-09	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
158002_2024-07-09	2310	Vegetatie	1	RapportageHR	0	0	Versie 3	1
158002_2024-07-09	2310	Verstoring	0	RapportageHR	-0.75	-0.345804382683057	Versie 3	1
1584722_2024-07-03	2330_dw	Structuur	1	RapportageHR	0.000412254471054905	0.000412254471054974	Versie 3	1
1584722_2024-07-03	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1584722_2024-07-03	2330_dw	Verstoring	1	RapportageHR	0.7	0.794444444444445	Versie 3	1
1590198_2017-07-28	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1590198_2017-07-28	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1590198_2017-07-28	4030	Verstoring	1	RapportageHR	0.25	0.719955898566703	Versie 3	1
159314_2017-07-25	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
159314_2017-07-25	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
159314_2017-07-25	4030	Verstoring	1	RapportageHR	0.25	0.718099707783583	Versie 3	1
159314_2024-07-02	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
159314_2024-07-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
159314_2024-07-02	4030	Verstoring	0	RapportageHR	-0.25	0.398773006134969	Versie 3	1
1594578_2018-08-01	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.381818181818182	Versie 3	1
1594578_2018-08-01	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1594578_2018-08-01	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0221316249271983	Versie 3	1
1599794_2017-06-29	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
1599794_2017-06-29	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1599794_2017-06-29	4010	Verstoring	0	RapportageHR	-0.25	0.0894160583941606	Versie 3	1
1606582_2017-08-22	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.171740827478532	Versie 3	1
1606582_2017-08-22	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1606582_2017-08-22	2330_bu	Verstoring	0	RapportageHR	-0.333333333333333	-0.0507952796305798	Versie 3	1
160694_2018-08-14	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
160694_2018-08-14	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
160694_2018-08-14	4030	Verstoring	0	RapportageHR	-0.75	-0.27474915020617	Versie 3	1
160926_2023-08-18	4030	Structuur	0	RapportageHR	-0.76	-0.675675675675676	Versie 3	1
160926_2023-08-18	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
160926_2023-08-18	4030	Verstoring	0	RapportageHR	-0.75	-0.411764705882353	Versie 3	1
1631606_2017-07-25	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902571428571429	Versie 3	1
1631606_2017-07-25	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1631606_2017-07-25	2330_bu	Verstoring	1	RapportageHR	0.95	0.979762765188555	Versie 3	1
1635038_2017-08-21	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.169535732916015	Versie 3	1
1635038_2017-08-21	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1635038_2017-08-21	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0152621101526209	Versie 3	1
163538_2018-07-30	2310	Structuur	0	RapportageHR	-0.9	-0.763157894736843	Versie 3	1
163538_2018-07-30	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
163538_2018-07-30	2310	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
165586_2018-08-08	4030	Structuur	0	RapportageHR	-0.4	-0.0769230769230771	Versie 3	1
165586_2018-08-08	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
165586_2018-08-08	4030	Verstoring	0	RapportageHR	-0.75	-0.28	Versie 3	1
1659862_2018-10-08	2330_bu	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1659862_2018-10-08	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1659862_2018-10-08	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0152621101526209	Versie 3	1
1684406_2018-08-17	2310	Structuur	0	RapportageHR	-1	-1	Versie 3	1
1684406_2018-08-17	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1684406_2018-08-17	2310	Verstoring	1	RapportageHR	-0.611111111111111	-0.0383838383838384	Versie 3	1
168886_2018-08-24	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
168886_2018-08-24	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
168886_2018-08-24	4030	Verstoring	0	RapportageHR	-0.75	-0.334579439252336	Versie 3	1
169170_2018-08-02	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
169170_2018-08-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
169170_2018-08-02	4030	Verstoring	0	RapportageHR	-0.75	-0.272727272727273	Versie 3	1
170206_2017-09-07	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
170206_2017-09-07	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
170206_2017-09-07	4030	Verstoring	1	RapportageHR	0.3	0.76271186440678	Versie 3	1
170834_2017-07-07	2330_bu	Structuur	1	RapportageHR	0.0722222222222222	0.278591352859135	Versie 3	1
170834_2017-07-07	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
170834_2017-07-07	2330_bu	Verstoring	1	RapportageHR	0	0.384615384615385	Versie 3	1
170834_2024-07-01	2330_bu	Structuur	0	RapportageHR	-0.9	-0.813432835820896	Versie 3	1
170834_2024-07-01	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
170834_2024-07-01	2330_bu	Verstoring	1	RapportageHR	-0.0222222222222222	0.421152628245725	Versie 3	1
1708982_2017-08-31	2330_bu	Structuur	0	RapportageHR	-0.85	-0.8	Versie 3	1
1708982_2017-08-31	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1708982_2017-08-31	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.545454545454545	Versie 3	1
1709266_2018-07-30	2330_bu	Structuur	1	RapportageHR	0.0944444444444444	0.294260027662517	Versie 3	1
1709266_2018-07-30	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1709266_2018-07-30	2330_bu	Verstoring	0	RapportageHR	-0.107142857142857	0.406588122144746	Versie 3	1
174302_2023-06-16	4010	Structuur	1	RapportageHR	0.264705882352941	0.264705882352941	Versie 3	1
174302_2023-06-16	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
174302_2023-06-16	4010	Verstoring	0	RapportageHR	-0.75	-0.5625	Versie 3	1
1743698_2017-07-07	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.0746482917025553	Versie 3	1
1743698_2017-07-07	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1743698_2017-07-07	2330_bu	Verstoring	0	RapportageHR	-0.222222222222222	0.0449853643506393	Versie 3	1
174546_2018-08-03	2310	Structuur	0	RapportageHR	-0.76	-0.68421052631579	Versie 3	1
174546_2018-08-03	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
174546_2018-08-03	2310	Verstoring	0	RapportageHR	-0.75	-0.273059360730594	Versie 3	1
175582_2023-06-28	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
175582_2023-06-28	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
175582_2023-06-28	4010	Verstoring	0	RapportageHR	-0.25	0.0588235294117647	Versie 3	1
175698_2017-07-25	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
175698_2017-07-25	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
175698_2017-07-25	4030	Verstoring	1	RapportageHR	0.25	0.628259178912038	Versie 3	1
175698_2024-07-02	4030	Structuur	1	RapportageHR	0.666666666666667	0.818181818181818	Versie 3	1
175698_2024-07-02	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
175698_2024-07-02	4030	Verstoring	1	RapportageHR	0.7	0.837837837837838	Versie 3	1
1762774_2017-08-17	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.270207314232471	Versie 3	1
1762774_2017-08-17	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1762774_2017-08-17	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.141000962463908	Versie 3	1
176862_2017-09-05	4010	Structuur	1	RapportageHR	0.558823529411765	0.558823529411765	Versie 3	1
176862_2017-09-05	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
176862_2017-09-05	4010	Verstoring	0	RapportageHR	-0.25	0.0754716981132075	Versie 3	1
177078_2014-09-10	2330_bu	Structuur	0	RapportageHR	-0.75	-0.568181818181819	Versie 3	1
177078_2014-09-10	2330_bu	Vegetatie	1	RapportageHR	0	0	Versie 3	1
177078_2014-09-10	2330_bu	Verstoring	0	RapportageHR	-0.821428571428571	-0.589041095890411	Versie 3	1
177078_2022-10-07	2330_bu	Structuur	1	RapportageHR	0.233333333333333	0.268417213712619	Versie 3	1
177078_2022-10-07	2330_bu	Vegetatie	1	RapportageHR	0	0	Versie 3	1
177078_2022-10-07	2330_bu	Verstoring	1	RapportageHR	-0.444444444444444	0.0665451230628988	Versie 3	1
1775058_2017-07-06	2330_bu	Structuur	1	RapportageHR	0.305555555555556	0.579831932773109	Versie 3	1
1775058_2017-07-06	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1775058_2017-07-06	2330_bu	Verstoring	0	RapportageHR	-0.583333333333333	-0.397705544933079	Versie 3	1
1786806_2017-08-28	2330_bu	Structuur	1	RapportageHR	0.0555555555555555	0.231481481481482	Versie 3	1
1786806_2017-08-28	2330_bu	Vegetatie	0	RapportageHR	-0.5	-0.5	Versie 3	1
1786806_2017-08-28	2330_bu	Verstoring	0	RapportageHR	-0.464285714285714	0.0409438821130941	Versie 3	1
1789878_2018-08-07	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
1789878_2018-08-07	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
1789878_2018-08-07	4010	Verstoring	1	RapportageHR	0.7	0.816438356164383	Versie 3	1
179922_2018-08-01	2330_dw	Structuur	0	RapportageHR	-0.145391399632402	-0.145391399632402	Versie 3	1
179922_2018-08-01	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
179922_2018-08-01	2330_dw	Verstoring	1	RapportageHR	1	1	Versie 3	1
181234_2017-07-03	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
181234_2017-07-03	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
181234_2017-07-03	4030	Verstoring	0	RapportageHR	-0.25	0.386018237082067	Versie 3	1
181234_2024-07-03	4030	Structuur	1	RapportageHR	0	0	Versie 3	1
181234_2024-07-03	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
181234_2024-07-03	4030	Verstoring	0	RapportageHR	-0.25	0.365453613531523	Versie 3	1
182482_2018-07-25	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
182482_2018-07-25	4030	Vegetatie	1	RapportageHR	0	0	Versie 3	1
182482_2018-07-25	4030	Verstoring	0	RapportageHR	-0.75	-0.274418604651163	Versie 3	1
190162_2017-07-27	4030	Structuur	0	RapportageHR	-0.5	-0.230769230769231	Versie 3	1
190162_2017-07-27	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
190162_2017-07-27	4030	Verstoring	0	RapportageHR	-0.0555555555555555	0.415154749199573	Versie 3	1
190162_2024-07-05	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
190162_2024-07-05	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
190162_2024-07-05	4030	Verstoring	1	RapportageHR	0.7	0.809424876458837	Versie 3	1
191442_2018-08-06	2310	Structuur	1	RapportageHR	-0.4	-0.180583501006036	Versie 3	1
191442_2018-08-06	2310	Vegetatie	1	RapportageHR	0.25	0.25	Versie 3	1
191442_2018-08-06	2310	Verstoring	0	RapportageHR	-0.0555555555555555	0.39917695473251	Versie 3	1
191698_2017-07-28	4030	Structuur	1	RapportageHR	0	0.25	Versie 3	1
191698_2017-07-28	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
191698_2017-07-28	4030	Verstoring	0	RapportageHR	-0.75	-0.27786575709587	Versie 3	1
191698_2024-06-21	4030	Structuur	1	RapportageHR	0	0.2	Versie 3	1
191698_2024-06-21	4030	Vegetatie	1	RapportageHR	0.5	0.5	Versie 3	1
191698_2024-06-21	4030	Verstoring	0	RapportageHR	-0.25	0.411764705882353	Versie 3	1
191966_2018-09-07	4030	Structuur	0	RapportageHR	-1	-1	Versie 3	1
191966_2018-09-07	4030	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
191966_2018-09-07	4030	Verstoring	0	RapportageHR	-0.75	-0.324542412910844	Versie 3	1
193246_2019-08-08	4010	Structuur	1	RapportageHR	0.852941176470588	0.852941176470588	Versie 3	1
193246_2019-08-08	4010	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
193246_2019-08-08	4010	Verstoring	1	RapportageHR	0.7	0.83360433604336	Versie 3	1
194294_2023-08-24	2330_bu	Structuur	0	RapportageHR	-0.95	-0.902571428571429	Versie 3	1
194294_2023-08-24	2330_bu	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
194294_2023-08-24	2330_bu	Verstoring	1	RapportageHR	-0.0555555555555555	0.296610169491526	Versie 3	1
194294_2023-08-24	2330_dw	Structuur	0	RapportageHR	-0.244351503877473	-0.244351503877473	Versie 3	1
194294_2023-08-24	2330_dw	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
194294_2023-08-24	2330_dw	Verstoring	0	RapportageHR	-0.0555555555555555	0.214285714285714	Versie 3	1
196306_2018-08-03	2310	Structuur	0	RapportageHR	-0.85	-0.621848739495799	Versie 3	1
196306_2018-08-03	2310	Vegetatie	0	RapportageHR	-1	-1	Versie 3	1
196306_2018-08-03	2310	Verstoring	1	RapportageHR	-0.222222222222222	0.379184140297369	Versie 3	1
199122_2018-08-07	2310	Structuur	1	RapportageHR	-1	-1	Versie 3	1
