id	type_analysis	status	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	index_mean_crit	doelbereik_mean_ind
203009_2_9120	9120	0	RapportageHR	3	30	-0.1135	-0.1829	0.6615
203009_3_9120	9120	0	RapportageHR	3	30	-0.2124	-0.2605	0.5626
203018_2_9120	9120	0	RapportageHR	2	40	-0.0491	-0.1372	0.7166
203018_3_9120	9120	0	RapportageHR	2	50	-0.0384	-0.1388	0.6264
203031_2_9120	9120	0	RapportageHR	1	70	0.442	0.2217	0.8315
203031_2_9160	9160	0	RapportageHR	1	70	0.3854	0.1848	0.8335
203039_2_9120	9120	0	RapportageHR	1	60	0.3473	0.1578	0.7473
203039_2_9160	9160	1	RapportageHR	0	70	0.3146	0.1475	0.7654
204022_2_9120	9120	0	RapportageHR	1	70	0.236	0.0458	0.7522
20470_2019-04-04_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.3558	0.2049	0.831
206047_2_9120	9120	0	RapportageHR	2	50	0.065	-0.0943	0.6993
206047_3_9120	9120	0	RapportageHR	2	60	0.1566	0.0489	0.7424
206086_2_9120	9120	0	RapportageHR	2	70	0.2271	0.1515	0.7608
206086_3_9120	9120	0	RapportageHR	2	70	0.3035	0.2484	0.8187
20614_2018-06-27_9120	9120	0	RapportageHR	1	60	0.202	0.1159	0.7093
207011_2_9160	9160	0	RapportageHR	1	60	0.0997	-0.0016	0.7122
207011_2_91E0_va	91E0_va	0	RapportageHR	1	60	0.1713	0.0721	0.7088
207033_2_9120	9120	0	RapportageHR	2	70	9e-04	-0.0493	0.7244
207033_3_9120	9120	0	RapportageHR	1	70	0.2299	0.1181	0.815
207049_2_9120	9120	0	RapportageHR	1	60	0.1817	0.059	0.7738
207049_3_9120	9120	0	RapportageHR	1	70	0.4965	0.3247	0.8909
207057_2_9120	9120	1	RapportageHR	0	60	0.2547	0.1423	0.7467
207057_3_9120	9120	1	RapportageHR	0	80	0.4706	0.2868	0.8953
21025_2019-04-16_9130_end	9130_end	0	RapportageHR	3	40	-0.06	-0.0325	0.6194
211004_2_9120	9120	0	RapportageHR	1	60	0.1427	0.0135	0.6993
211115_2_91E0_va	91E0_va	0	RapportageHR	2	50	0.0208	-0.0899	0.6534
211115_2_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.0404	-0.0562	0.673
211193_2015-05-18_91E0_vc	91E0_vc	0	RapportageHR	2	70	0.3591	0.2885	0.9205
212002_2_9120	9120	0	RapportageHR	1	50	-0.0123	-0.092	0.6563
212006_2_9120	9120	0	RapportageHR	1	60	0.0996	0.1986	0.6521
212018_2_9120	9120	0	RapportageHR	2	50	0.0093	-0.0677	0.6546
212018_3_9120	9120	0	RapportageHR	2	40	0.0181	-0.0504	0.6681
212040_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.2416	0.1949	0.8446
213030_3_9120	9120	0	RapportageHR	1	50	0.0211	-0.0906	0.7129
213033_2_9120	9120	0	RapportageHR	1	60	0.214	0.2699	0.7083
213033_3_9120	9120	0	RapportageHR	1	60	0.2376	0.2225	0.7087
213037_2_9120	9120	0	RapportageHR	2	50	0.0698	0.0011	0.6948
213037_3_9120	9120	0	RapportageHR	2	50	0.1016	0.029	0.7016
213041_2_91E0_va	91E0_va	0	RapportageHR	2	50	-0.0352	-0.1334	0.5975
213041_3_91E0_va	91E0_va	0	RapportageHR	2	50	0.0601	-0.0361	0.6928
213047_2_9120	9120	0	RapportageHR	2	60	0.2848	0.2401	0.6891
213047_3_9120	9120	0	RapportageHR	2	70	0.3304	0.2414	0.7488
213050_3_91E0_va	91E0_va	0	RapportageHR	1	60	0.2142	0.1439	0.7944
213067_2_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.3182	0.2614	0.7795
213067_3_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.2609	0.2261	0.732
213076_2_9120	9120	0	RapportageHR	2	70	0.2851	0.2253	0.7921
213076_3_9120	9120	0	RapportageHR	2	70	0.1616	0.062	0.7973
213138_2019-04-09_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.228	0.2735	0.7918
214103_2_91E0_va	91E0_va	0	RapportageHR	2	50	0.0189	-0.0935	0.6016
215068_2_9120	9120	0	RapportageHR	2	50	-0.0266	0.004	0.6654
218005_2_9120	9120	0	RapportageHR	2	60	0.3482	0.3087	0.7482
218131_3_91E0_va	91E0_va	0	RapportageHR	2	50	-0.0943	-0.201	0.5773
219694_2018-05-15_91E0_vo	91E0_vo	0	RapportageHR	1	90	0.5015	0.5448	0.965
2198_2015-04-21_9160	9160	0	RapportageHR	1	70	0.3049	0.3175	0.7524
221010_2_91E0_vm	91E0_vm	0	RapportageHR	2	50	-0.0769	-0.1878	0.5547
221010_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.0063	-0.1274	0.6253
221018_2_91E0_va	91E0_va	0	RapportageHR	1	60	0.1974	0.0955	0.7647
221018_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.2004	0.099	0.7504
222108_2_9120	9120	0	RapportageHR	1	60	0.172	0.1193	0.7212
222132_2_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.2233	0.1468	0.7218
223096_2_91E0_vm	91E0_vm	0	RapportageHR	3	40	-0.0044	-0.1072	0.7196
224080_3_91E0_sf	91E0_sf	0	RapportageHR	3	50	0.0031	0.0482	0.7278
224137_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.0752	-0.012	0.7047
224137_3_91E0_vn	91E0_vn	0	RapportageHR	1	80	0.3013	0.228	0.8147
225036_2_9120	9120	0	RapportageHR	1	40	-0.2212	-0.2833	0.5551
225086_2_9130_end	9130_end	0	RapportageHR	2	60	0.1282	0.143	0.8686
225086_2_91E0_va	91E0_va	1	RapportageHR	0	90	0.3335	0.3533	0.958
225086_2_91E0_vc	91E0_vc	0	RapportageHR	1	70	0.1664	0.1098	0.8561
225095_2_9120	9120	0	RapportageHR	1	40	-0.0327	-0.1221	0.5773
225096_2_91E0_va	91E0_va	0	RapportageHR	1	70	0.2878	0.097	0.7993
225102_2_9130_end	9130_end	0	RapportageHR	1	70	0.287	0.2728	0.8125
225102_2_91E0_va	91E0_va	1	RapportageHR	0	80	0.4478	0.4559	0.8714
226018_2_91E0_va	91E0_va	0	RapportageHR	1	60	0.0841	0.101	0.8064
226019_2_9120	9120	0	RapportageHR	1	50	0.0615	-0.0111	0.7115
226022_2_9120	9120	0	RapportageHR	2	60	0.2694	0.2667	0.7644
226036_2_91E0_va	91E0_va	0	RapportageHR	2	80	0.4536	0.4417	0.9884
226044_2_9120	9120	0	RapportageHR	1	50	0.065	-0.0394	0.642
226059_2_9130_end	9130_end	0	RapportageHR	3	40	-0.1175	-0.1527	0.5575
226060_2_91E0_va	91E0_va	0	RapportageHR	2	50	0.002	-0.0475	0.6596
226063_2_9120	9120	0	RapportageHR	2	50	-0.0651	-0.1819	0.5599
226063_2_9130_end	9130_end	0	RapportageHR	2	50	-0.0492	-0.1575	0.5758
226148_2_91E0_va	91E0_va	0	RapportageHR	2	50	0.1868	0.1412	0.7951
226148_2_91E0_vc	91E0_vc	0	RapportageHR	2	50	0.1739	0.1309	0.7822
227019_2_9130_end	9130_end	0	RapportageHR	1	80	0.5587	0.5255	0.9266
227019_3_9130_end	9130_end	0	RapportageHR	2	60	0.4327	0.4356	0.8345
227037_2_9120	9120	0	RapportageHR	2	50	0.0433	-0.02	0.7876
227037_3_9120	9120	0	RapportageHR	2	60	-0.013	-0.0446	0.8012
227050_2_91E0_va	91E0_va	0	RapportageHR	2	60	0.0727	0.1116	0.7042
227050_3_91E0_va	91E0_va	0	RapportageHR	2	60	0.0396	0.06	0.7222
227081_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.0171	0.094	0.6228
227081_3_91E0_va	91E0_va	0	RapportageHR	4	20	-0.2401	-0.1176	0.5654
227142_2_9130_end	9130_end	0	RapportageHR	3	50	-0.0411	-0.0727	0.7912
227153_2_9130_end	9130_end	0	RapportageHR	2	60	0.086	0.0739	0.7027
227153_3_9130_end	9130_end	0	RapportageHR	1	50	-0.0133	-0.0502	0.6256
22726_2018-06-28_9160	9160	1	RapportageHR	0	60	0.1165	-0.0471	0.6387
228022_2_91E0_va	91E0_va	0	RapportageHR	3	40	-0.0864	-0.1766	0.519
228022_3_91E0_va	91E0_va	0	RapportageHR	3	40	-0.2319	-0.2591	0.5676
228133_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.0034	-0.1012	0.7072
228133_3_91E0_va	91E0_va	0	RapportageHR	2	70	0.1339	0.0796	0.7276
228141_2_91E0_va	91E0_va	0	RapportageHR	1	70	0.425	0.3755	0.8178
228141_3_91E0_va	91E0_va	0	RapportageHR	1	80	0.5563	0.4297	0.8854
230930_2015-06-22_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.2267	0.2699	0.7017
231103_2_91E0_sf	91E0_sf	0	RapportageHR	2	37.5	-0.3447	-0.4227	0.4582
232003_2_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.4314	0.3688	0.8828
232010_2_91E0_va	91E0_va	0	RapportageHR	3	50	-0.0232	-0.1759	0.7479
232032_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.312	0.3623	0.9087
232060_2_9160	9160	0	RapportageHR	3	50	0.0614	-0.0018	0.7089
232075_2_9120	9120	0	RapportageHR	2	40	-0.1966	-0.2185	0.5818
232092_2_9120	9120	1	RapportageHR	0	70	0.2351	0.2322	0.781
232093_2_91E0_vn	91E0_vn	0	RapportageHR	1	60	0.1679	0.1088	0.8359
232100_2_9120	9120	1	RapportageHR	0	70	0.2463	0.1509	0.785
232153_2_9120	9120	0	RapportageHR	1	60	0.2271	0.1096	0.8221
232154_2_9120	9120	0	RapportageHR	1	70	0.3664	0.3468	0.8156
23238_2018-06-29_9160	9160	0	RapportageHR	1	60	0.3128	0.1904	0.8045
23257_2015-07-05_9130_end	9130_end	1	RapportageHR	0	80	0.4281	0.4538	0.8688
233118_2_91E0_va	91E0_va	0	RapportageHR	3	50	0.0314	0.082	0.7141
23385_2018-06-05_9130_end	9130_end	0	RapportageHR	2	50	0.1214	0.008	0.6714
234013_2_9120	9120	0	RapportageHR	3	50	-0.0933	-0.0824	0.6015
234035_2_9120	9120	0	RapportageHR	2	60	0.0962	0.0074	0.7532
234069_2_9160	9160	0	RapportageHR	2	70	0.3131	0.2182	0.7594
234069_3_9160	9160	0	RapportageHR	2	60	0.2627	0.163	0.7276
234112_2_9120	9120	0	RapportageHR	3	30	-0.2197	-0.1949	0.5803
234159_2_91E0_vn	91E0_vn	0	RapportageHR	1	50	-0.0975	-0.2065	0.5442
234297_2015-05-06_91E0_vc	91E0_vc	0	RapportageHR	3	70	0.204	0.1853	0.7941
235082_2_9120	9120	0	RapportageHR	3	40	-0.0361	-0.0874	0.6139
235082_3_9120	9120	0	RapportageHR	3	50	0.1101	0.0361	0.7523
235117_2_9120	9120	0	RapportageHR	1	50	0.0503	0.0227	0.7212
235117_2_9130_end	9130_end	0	RapportageHR	2	40	-0.0232	-0.0099	0.7025
235125_2_9120	9120	1	RapportageHR	0	60	0.1641	-0.0013	0.6847
235128_2_9120	9120	0	RapportageHR	2	50	0.0491	-0.0875	0.6888
235128_2_9130_end	9130_end	0	RapportageHR	2	50	0.0571	-0.0678	0.6969
235128_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.0269	-0.193	0.6129
235133_2_9120	9120	1	RapportageHR	0	80	0.409	0.259	0.8576
236111_2_91E0_va	91E0_va	0	RapportageHR	2	50	-0.013	-0.0701	0.6447
236116_2_9130_end	9130_end	0	RapportageHR	3	50	0.11	0.1357	0.7122
236131_2_9130_end	9130_end	0	RapportageHR	3	40	-0.0392	-0.0946	0.6108
236143_2_91E0_va	91E0_va	0	RapportageHR	3	30	-0.3123	-0.2926	0.4877
236143_2_91E0_vn	91E0_vn	0	RapportageHR	3	30	-0.2561	-0.2411	0.5439
237014_2_91E0_va	91E0_va	1	RapportageHR	0	80	0.5821	0.5971	0.9703
237029_2_91E0_va	91E0_va	0	RapportageHR	1	80	0.3258	0.3332	0.781
237029_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.19	0.2187	0.665
237042_2_9160	9160	0	RapportageHR	2	60	0.0635	0.0266	0.7128
237063_2_9120	9120	1	RapportageHR	0	70	0.1556	0.2192	0.7952
237129_2_9130_end	9130_end	0	RapportageHR	2	60	0.359	0.3984	0.764
237149_2_91E0_vn	91E0_vn	0	RapportageHR	1	70	0.2673	0.3068	0.7098
237153_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.1725	0.0435	0.7475
237970_2019-04-09_91E0_vo	91E0_vo	0	RapportageHR	3	70	0.2567	0.3067	0.8245
238002_2_9120	9120	0	RapportageHR	1	60	0.1674	0.0471	0.7082
238002_3_9120	9120	0	RapportageHR	1	60	0.2437	0.1176	0.7347
238010_2_91E0_va	91E0_va	0	RapportageHR	3	20	-0.377	-0.3818	0.423
238025_2_9120	9120	0	RapportageHR	2	60	0.0959	-0.0378	0.7328
238025_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.2157	0.0839	0.7532
238046_2_9120	9120	1	RapportageHR	0	80	0.3799	0.3433	0.8886
238047_2_9120	9120	1	RapportageHR	0	80	0.2881	0.2927	0.8018
238055_2_9120	9120	0	RapportageHR	2	50	0.0555	0.0887	0.6867
238064_2_9120	9120	0	RapportageHR	1	70	0.4027	0.3654	0.7645
238064_2_9160	9160	0	RapportageHR	2	60	0.3405	0.3535	0.7405
238126_2_9160	9160	1	RapportageHR	0	90	0.7156	0.631	0.9429
238140_2_9160	9160	1	RapportageHR	0	80	0.4761	0.4251	0.8096
238140_3_9160	9160	0	RapportageHR	1	70	0.4	0.3303	0.7566
238147_2_91E0_va	91E0_va	0	RapportageHR	1	70	0.3592	0.3013	0.8069
238148_2_9160	9160	0	RapportageHR	1	60	0.3068	0.1642	0.8628
238148_3_9160	9160	0	RapportageHR	1	70	0.2647	0.1074	0.8322
241019_2_9120	9120	0	RapportageHR	1	80	0.4854	0.4541	0.8838
241019_3_9120	9120	0	RapportageHR	1	80	0.4672	0.4065	0.8772
241122_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1044	0.1369	0.7183
241122_3_91E0_vn	91E0_vn	0	RapportageHR	2	60	-0.0065	-0.0133	0.7636
241139_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.3072	0.211	0.7894
241139_3_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.3213	0.1671	0.8493
242003_2_9160	9160	0	RapportageHR	3	40	-0.0988	-0.1413	0.5762
242003_3_9160	9160	0	RapportageHR	2	50	-0.0619	-0.0842	0.6498
242128_2_9120	9120	0	RapportageHR	1	70	0.2725	0.2366	0.7868
243024_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.2381	0.2438	0.6984
243032_2_91E0_vn	91E0_vn	0	RapportageHR	3	40	-0.0368	-0.1349	0.6232
243042_2_9120	9120	0	RapportageHR	1	60	0.2164	0.0979	0.8519
243048_2_9160	9160	0	RapportageHR	1	70	0.3007	0.245	0.8536
243051_2_9160	9160	0	RapportageHR	1	50	0.02	0.0184	0.6744
243055_2_9190	9190	0	RapportageHR	2	60	0.1624	0.1868	0.7844
243055_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.2785	0.1525	0.7508
243062_2_9120	9120	0	RapportageHR	1	50	0.1743	0.0715	0.7343
243070_2_9120	9120	0	RapportageHR	2	40	0.1683	0.0782	0.7683
243074_2_9120	9120	0	RapportageHR	2	70	0.1961	0.1926	0.8054
243077_2_9190	9190	0	RapportageHR	1	90	0.6097	0.6531	0.9331
243082_2_9160	9160	0	RapportageHR	1	70	0.3077	0.142	0.7428
243094_2_91E0_va	91E0_va	0	RapportageHR	2	50	0.01	0.0413	0.6724
243102_2_9120	9120	0	RapportageHR	2	50	-0.0394	-0.1405	0.6592
243113_2_9120	9120	0	RapportageHR	1	50	-0.1215	-0.2325	0.5278
243118_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.2607	0.2218	0.8031
243118_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1766	0.0501	0.7773
243127_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.2274	0.0262	0.8146
243134_2_91E0_vm	91E0_vm	0	RapportageHR	2	70	0.3544	0.2992	0.8839
243140_2_9120	9120	0	RapportageHR	1	60	0.2448	0.2424	0.7301
243148_2_9120	9120	0	RapportageHR	3	40	-0.1844	-0.1853	0.5395
243148_2_9160	9160	0	RapportageHR	3	40	-0.1967	-0.2011	0.5272
244003_2_91E0_vm	91E0_vm	0	RapportageHR	3	30	-0.1934	-0.2292	0.5816
244006_2_91E0_vm	91E0_vm	0	RapportageHR	3	60	0.165	0.1883	0.7476
244017_2_91E0_vn	91E0_vn	0	RapportageHR	1	70	0.1481	-0.0074	0.7671
244018_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.1135	0.1411	0.7841
244053_2_9120	9120	0	RapportageHR	1	70	0.2954	0.3055	0.8259
244137_2_9120	9120	0	RapportageHR	3	40	-0.0493	-0.0252	0.6564
245010_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.1601	0.0146	0.7003
245010_3_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.0933	-0.1998	0.6023
245075_2_9120	9120	0	RapportageHR	1	60	0.2119	0.0756	0.793
245075_3_9120	9120	0	RapportageHR	1	50	0.0679	-0.0225	0.7513
245085_2_9130_end	9130_end	0	RapportageHR	2	60	-0.0264	-0.1352	0.6474
245085_3_9130_end	9130_end	0	RapportageHR	2	60	0.0384	-0.0514	0.6882
245086_2_9160	9160	0	RapportageHR	2	40	-0.0821	-0.0858	0.7024
245086_3_9160	9160	0	RapportageHR	2	60	0.1238	0.0389	0.7648
245100_2_91E0_va	91E0_va	0	RapportageHR	1	80	0.4569	0.5339	0.816
245100_3_91E0_va	91E0_va	0	RapportageHR	1	80	0.5148	0.5292	0.8732
245122_2_9160	9160	1	RapportageHR	0	90	0.5536	0.4787	0.9714
245122_3_9160	9160	0	RapportageHR	1	70	0.4035	0.3079	0.9078
245123_2_9160	9160	0	RapportageHR	1	80	0.5301	0.5076	0.9347
245123_3_9160	9160	0	RapportageHR	1	80	0.4932	0.4601	0.9259
245133_2_9160	9160	1	RapportageHR	0	80	0.4356	0.3647	0.8902
245133_3_9160	9160	1	RapportageHR	0	90	0.4933	0.4076	0.9427
245147_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.2455	0.163	0.8362
245147_3_91E0_va	91E0_va	0	RapportageHR	2	80	0.3246	0.3052	0.9035
245148_2_9160	9160	0	RapportageHR	1	60	0.1148	5e-04	0.7344
245148_3_9160	9160	0	RapportageHR	1	70	0.1486	-0.0028	0.7664
245155_3_9160	9160	0	RapportageHR	2	40	-0.1035	-0.0825	0.6668
245159_2_9160	9160	0	RapportageHR	1	90	0.3911	0.3736	0.8987
245159_3_9160	9160	0	RapportageHR	2	80	0.4482	0.4525	0.9034
246058_2_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.2933	0.2679	0.7552
246058_3_91E0_vn	91E0_vn	0	RapportageHR	2	70	0.2318	0.1355	0.7423
246088_2_9120	9120	0	RapportageHR	1	40	-0.2481	-0.314	0.502
246088_2_9190	9190	0	RapportageHR	1	40	-0.2152	-0.2768	0.5347
246119_2_9160	9160	0	RapportageHR	1	80	0.501	0.4321	0.9402
246120_2_9160	9160	0	RapportageHR	3	40	-0.128	-0.2114	0.547
246152_2_9120	9120	0	RapportageHR	1	60	0.1329	0.0367	0.6372
246159_2_9120	9120	0	RapportageHR	1	50	0.0052	-0.1077	0.6077
247004_2_9190	9190	0	RapportageHR	1	60	0.1953	0.1348	0.6875
247051_2_9120	9120	0	RapportageHR	1	50	-0.0819	-0.204	0.5928
247057_2_9120	9120	0	RapportageHR	1	50	0.0705	-0.0037	0.6305
247068_2_9120	9120	0	RapportageHR	1	60	0.0035	-0.1734	0.627
247080_2_9120	9120	0	RapportageHR	1	50	-0.0291	-0.1775	0.5559
247082_2_9120	9120	0	RapportageHR	2	50	-0.0518	-0.1799	0.6683
247090_2_9120	9120	0	RapportageHR	1	70	0.2812	0.1415	0.7822
247096_2_9120	9120	0	RapportageHR	1	50	-0.0877	-0.2143	0.5636
247100_2_9120	9120	0	RapportageHR	2	60	-0.0448	-0.1391	0.6706
247100_2_9160	9160	0	RapportageHR	2	60	-0.0516	-0.1503	0.6638
247109_2_9190	9190	0	RapportageHR	1	70	0.2577	0.2367	0.8344
247109_2_91E0_vo	91E0_vo	0	RapportageHR	2	50	0.0693	-0.0457	0.7154
247112_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.2924	0.2395	0.8186
247115_2_9160	9160	0	RapportageHR	3	40	-0.1178	-0.1315	0.5822
247120_2_91E0_va	91E0_va	1	RapportageHR	0	90	0.4874	0.4194	0.9
247120_2_91E0_vm	91E0_vm	1	RapportageHR	0	90	0.4807	0.3282	0.9
247121_2_9160	9160	1	RapportageHR	0	90	0.633	0.5575	0.9067
247127_2_9120	9120	1	RapportageHR	0	70	0.2403	0.131	0.8778
247127_2_9160	9160	1	RapportageHR	0	80	0.3622	0.2647	0.8952
247127_2_91E0_vm	91E0_vm	1	RapportageHR	0	70	0.333	0.1286	0.8218
247136_2_9120	9120	1	RapportageHR	0	80	0.54	0.5013	0.9025
247143_2_9160	9160	0	RapportageHR	1	60	0.2856	0.2422	0.852
247150_2_9120	9120	0	RapportageHR	2	60	0.3026	0.1881	0.7802
247158_2_9120	9120	0	RapportageHR	1	70	0.3248	0.2698	0.8534
247158_2_9190	9190	0	RapportageHR	1	70	0.2481	0.2187	0.7767
248026_2_91E0_va	91E0_va	0	RapportageHR	1	60	0.1851	0.0549	0.7203
248113_2_91E0_va	91E0_va	1	RapportageHR	0	80	0.4943	0.4558	0.8659
248113_2_91E0_vm	91E0_vm	1	RapportageHR	0	70	0.4634	0.3244	0.8536
248121_2_9160	9160	0	RapportageHR	1	40	-0.0314	-0.1415	0.631
248132_2_9120	9120	0	RapportageHR	2	40	-0.1904	-0.2658	0.5004
248135_2_9160	9160	0	RapportageHR	1	80	0.4585	0.4051	0.835
248135_2_91E0_va	91E0_va	0	RapportageHR	2	70	0.3339	0.2393	0.7786
251027_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	-0.0879	-0.1798	0.6212
251112_2_91E0_vm	91E0_vm	0	RapportageHR	2	50	-0.0173	-0.0752	0.6227
251112_3_91E0_vm	91E0_vm	0	RapportageHR	2	70	0.2475	0.2117	0.7356
251116_2_9120	9120	0	RapportageHR	1	50	0.0286	-0.0688	0.6279
252044_2_9120	9120	0	RapportageHR	3	40	-0.107	-0.0292	0.5514
252044_3_9120	9120	0	RapportageHR	2	60	0.1346	0.1702	0.7304
252089_2_91E0_vm	91E0_vm	0	RapportageHR	2	50	0.0274	-0.1103	0.6257
252089_3_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.0373	-0.1244	0.6186
252090_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.2062	0.1008	0.7661
252090_3_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.1476	0.0474	0.744
253102_2_91E0_vn	91E0_vn	0	RapportageHR	2	60	0.2097	0.2046	0.8236
253104_2_91E0_vm	91E0_vm	0	RapportageHR	2	60	0.0548	-0.0512	0.7724
253142_2_9190	9190	0	RapportageHR	2	50	0.0504	-0.1089	0.7431
253142_2_91E0_vm	91E0_vm	0	RapportageHR	2	50	0.0544	-0.1263	0.6766
253151_2_91E0_vo	91E0_vo	0	RapportageHR	2	40	-0.0421	-0.163	0.6496
253157_2_91E0_vm	91E0_vm	0	RapportageHR	1	60	0.3086	0.2054	0.7936
253158_2_9120	9120	0	RapportageHR	2	50	0.131	-0.0759	0.7298
253593_2017-04-13_91E0_vc	91E0_vc	0	RapportageHR	2	60	0.3334	0.3056	0.7626
254066_2_9120	9120	0	RapportageHR	3	30	0.0162	-0.0516	0.7162
254067_2_9120	9120	0	RapportageHR	3	40	-0.0699	-0.163	0.6656
254068_2_91E0_vm	91E0_vm	0	RapportageHR	1	70	0.4052	0.4363	0.8747
254093_2_9190	9190	0	RapportageHR	1	70	0.1972	0.1966	0.7255
254103_2_9120	9120	0	RapportageHR	1	60	0.1904	0.2612	0.7055
254110_2_9120	9120	0	RapportageHR	1	60	-0.0132	-0.1278	0.7233
254125_2_91E0_vm	91E0_vm	1	RapportageHR	0	90	0.4375	0.464	0.9345
254129_2_91E0_vm	91E0_vm	0	RapportageHR	3	50	0.1401	0.2451	0.7237
255017_2_91E0_vm	91E0_vm	0	RapportageHR	1	80	0.509	0.533	0.8795
255017_3_91E0_vm	91E0_vm	0	RapportageHR	2	30	-0.2321	-0.2065	0.4679
255063_2_9120	9120	0	RapportageHR	2	50	-0.0534	-0.0249	0.597
255068_2_9120	9120	0	RapportageHR	1	70	0.2772	0.2004	0.8302
255068_3_9120	9120	0	RapportageHR	1	50	0.2107	0.1069	0.721
255105_2_9120	9120	0	RapportageHR	2	70	0.3803	0.309	0.8199
255105_3_9120	9120	0	RapportageHR	1	80	0.3756	0.2963	0.8267
255107_2_9160	9160	0	RapportageHR	2	70	0.084	0.0014	0.7385
255123_2_9120	9120	0	RapportageHR	1	60	0.0652	0.0499	0.7209
255123_3_9120	9120	0	RapportageHR	1	70	0.1403	0.1081	0.7342
255148_2_9160	9160	0	RapportageHR	1	60	0.1588	0.0533	0.7177
255148_3_9160	9160	0	RapportageHR	1	50	0.2243	0.1452	0.7998
255158_2_91E0_va	91E0_va	0	RapportageHR	3	20	-0.4098	-0.4173	0.3902
255158_3_91E0_va	91E0_va	0	RapportageHR	2	60	0.1326	0.2092	0.668
256047_2_9190	9190	0	RapportageHR	1	80	0.2303	0.3636	0.8892
256047_3_9190	9190	0	RapportageHR	1	80	0.1982	0.307	0.8172
256091_2_9120	9120	0	RapportageHR	1	60	0.1458	0.094	0.6994
256091_3_9120	9120	0	RapportageHR	1	60	0.1537	0.1199	0.7211
256110_2_9120	9120	0	RapportageHR	1	60	0.228	0.1403	0.6881
256110_3_9120	9120	0	RapportageHR	1	50	0.0032	-0.0683	0.6295
256127_2_9120	9120	0	RapportageHR	2	70	0.1505	0.1555	0.7327
256127_3_9120	9120	0	RapportageHR	2	70	0.2368	0.2475	0.8034
257002_2_91E0_vm	91E0_vm	0	RapportageHR	2	50	-0.0426	-0.166	0.6099
257002_3_91E0_vm	91E0_vm	0	RapportageHR	2	40	-0.1146	-0.2269	0.6402
257003_2_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.0854	-0.055	0.6594
257003_3_91E0_vo	91E0_vo	0	RapportageHR	2	50	0.0082	-0.1474	0.6501
257006_2_9120	9120	0	RapportageHR	2	60	0.0042	-0.0447	0.7185
257011_2_9190	9190	0	RapportageHR	1	60	0.0187	-0.092	0.7115
257011_3_9190	9190	0	RapportageHR	1	70	0.1717	0.111	0.7666
257027_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.0852	0.1137	0.7335
257027_3_91E0_vn	91E0_vn	0	RapportageHR	2	50	0.0172	0.0045	0.6632
257039_2_91E0_vo	91E0_vo	0	RapportageHR	2	60	0.0369	-0.1057	0.6582
257045_2_91E0_vm	91E0_vm	0	RapportageHR	1	80	0.3317	0.239	0.8083
257050_2_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.1347	-0.2089	0.6612
257050_3_91E0_vn	91E0_vn	0	RapportageHR	2	50	-0.0732	-0.2169	0.6342
257057_2_91E0_vn	91E0_vn	0	RapportageHR	3	40	-0.1743	-0.2248	0.5257
257057_3_91E0_vn	91E0_vn	0	RapportageHR	3	40	-0.0802	-0.1139	0.5948
