id	type_analysis	criterium	status_criterium	aggregatiemethode	n_zb_ongunstig	aandeel_gunstig	index_mean_ind	doelbereik_mean_ind
182151_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.8901	1
182152_2_91E0_vm	91E0_vm	Structuur	1	RapportageHR	0	100	0.4695	1
182152_2_91E0_vm	91E0_vm	Vegetatie	1	RapportageHR	0	100	0.1245	0.8361
182152_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.6343	0.9676
182152_3_91E0_vm	91E0_vm	Structuur	1	RapportageHR	0	80	0.3033	0.8
182152_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	-0.0408	0.6797
182152_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5648	0.8981
182157_2_9120	9120	Structuur	0	RapportageHR	2	40	0.003	0.703
182157_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1536	0.6071
182157_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5827	0.916
182158_2_9190	9190	Structuur	0	RapportageHR	1	80	0.1715	0.8261
182158_2_9190	9190	Vegetatie	1	RapportageHR	0	100	0.0782	1
182158_2_9190	9190	Verstoring	0	RapportageHR	1	66.6667	0.3876	0.721
182158_3_9190	9190	Structuur	0	RapportageHR	1	80	0.1426	0.8261
182158_3_9190	9190	Vegetatie	0	RapportageHR	0	50	-0.1061	0.8334
182158_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.7083	1
182160_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	40	-0.2409	0.6785
182160_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.9006	0.0994
182160_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5648	0.8981
182160_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	-0.1674	0.7451
182160_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.8924	0.1076
182160_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.6343	0.9676
18290_2019-04-04_9160	9160	Structuur	0	RapportageHR	1	60	0.033	0.7317
18290_2019-04-04_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.3838	0.6162
18290_2019-04-04_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.4406	0.7739
183153_2_91E0_vm	91E0_vm	Structuur	1	RapportageHR	0	100	0.6505	1
183153_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.3863	0.6137
183153_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.6386	0.972
183153_3_91E0_vm	91E0_vm	Structuur	1	RapportageHR	0	100	0.7629	1
183153_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	50	-0.0044	0.6428
183153_3_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.7947	1
185023_2_9120	9120	Structuur	0	RapportageHR	1	20	-0.3363	0.6624
185023_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.9849	0.0151
185023_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.2701	0.3966
185047_2_91E0_vc	91E0_vc	Structuur	0	RapportageHR	2	20	-0.4745	0.3255
185047_2_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	0	-1	0
185047_2_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	2	33.3333	0.0228	0.6895
185047_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	2	20	-0.3835	0.4165
185047_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.8602	0.1398
185047_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	2	33.3333	0.0308	0.6974
185143_2_9120	9120	Structuur	0	RapportageHR	2	40	-0.2232	0.5268
185143_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.7966	0.2035
185143_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.6637	0.9971
186107_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	2	60	0.0803	0.7748
186107_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.514	0.486
186107_2_91E0_vm	91E0_vm	Verstoring	1	RapportageHR	0	100	0.9667	1
186108_2_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	80	0.182	0.8483
186108_2_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	50	0	0.5
186108_2_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.5513	0.893
186108_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.4302	0.9345
186108_2_91E0_vm	91E0_vm	Vegetatie	1	RapportageHR	0	100	0.5454	1
186108_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5559	0.8976
186113_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	40	-0.3167	0.5987
186113_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.9666	0.0333
186113_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.9253	1
186130_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.2002	0.5984
186130_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2927	0.5714
186130_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.6312	0.9979
186157_2_9120	9120	Structuur	0	RapportageHR	1	80	0.121	0.8167
186157_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5938	0.4062
186157_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3491	0.6825
187001_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.5263	0.976
187001_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.545	0.455
187001_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.5772	0.9106
187001_3_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	80	0.4653	0.976
187001_3_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.5716	0.4284
187001_3_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.6578	0.9911
187009_2_9190	9190	Structuur	0	RapportageHR	1	60	-0.0301	0.6686
187009_2_9190	9190	Vegetatie	0	RapportageHR	0	50	0.2292	0.8334
187009_2_9190	9190	Verstoring	1	RapportageHR	0	100	0.7542	1
187009_3_9190	9190	Structuur	0	RapportageHR	1	60	0.0077	0.7064
187009_3_9190	9190	Vegetatie	0	RapportageHR	0	50	0.0904	0.6666
187009_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.8926	1
187058_2_9120	9120	Structuur	0	RapportageHR	1	80	0.2698	0.8605
187058_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0605	0.5714
187058_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.1166	0.7492
187058_3_9120	9120	Structuur	0	RapportageHR	1	80	0.3189	0.8605
187058_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.057	0.5714
187058_3_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.0194	0.6473
187082_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.024	0.6406
187082_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.5081	0.4919
187082_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.8517	1
187082_3_91E0_va	91E0_va	Structuur	0	RapportageHR	1	80	0.1844	0.8
187082_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.4541	0.5
187082_3_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.6222	0.9556
187124_2_9190	9190	Structuur	0	RapportageHR	1	80	0.1092	0.8
187124_2_9190	9190	Vegetatie	1	RapportageHR	0	100	0.2208	1
187124_2_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.2726	0.8976
187124_3_9190	9190	Structuur	0	RapportageHR	1	80	0.1255	0.8
187124_3_9190	9190	Vegetatie	1	RapportageHR	0	100	0.5	1
187124_3_9190	9190	Verstoring	1	RapportageHR	0	100	0.5909	1
188022_2015-06-02_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	80	0.3584	0.8934
188022_2015-06-02_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	50	0.0928	0.6188
188022_2015-06-02_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	33.3333	0.1898	0.8565
18898_2019-04-05_9190	9190	Structuur	0	RapportageHR	1	60	0.093	0.7916
18898_2019-04-05_9190	9190	Vegetatie	1	RapportageHR	0	100	-0.0552	0.7268
18898_2019-04-05_9190	9190	Verstoring	0	RapportageHR	1	33.3333	0.2752	0.9419
196022_2019-03-28_91E0_vo	91E0_vo	Structuur	0	RapportageHR	2	40	-0.189	0.561
196022_2019-03-28_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	50	0.1667	0.6666
196022_2019-03-28_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.4246	0.7662
19762_2019-04-08_9190	9190	Structuur	0	RapportageHR	2	40	-0.1555	0.5945
19762_2019-04-08_9190	9190	Vegetatie	1	RapportageHR	0	100	0.3804	1
19762_2019-04-08_9190	9190	Verstoring	1	RapportageHR	0	66.6667	0.1684	0.7934
198137_2015-05-12_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	80	0.1936	0.8805
198137_2015-05-12_91E0_vc	91E0_vc	Vegetatie	1	RapportageHR	0	100	0.2723	1
198137_2015-05-12_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.5964	0.9297
201689_2016-01-20_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	80	0.3119	0.8236
201689_2016-01-20_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	50	-0.3874	0.6126
201689_2016-01-20_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.6588	0.9921
202023_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0697	0.7684
202023_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.3013	0.5
202023_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.0862	0.7492
202023_3_9120	9120	Structuur	0	RapportageHR	1	60	0.0446	0.7432
202023_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.4012	0.5084
202023_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.2622	0.8948
202040_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0106	0.6606
202040_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1283	0.5
202040_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4156	0.749
20274_2019-04-04_9160	9160	Structuur	0	RapportageHR	1	60	0.0963	0.6963
20274_2019-04-04_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.592	0.408
20274_2019-04-04_9160	9160	Verstoring	1	RapportageHR	0	66.6667	0.5668	0.9676
203009_2_9120	9120	Structuur	0	RapportageHR	2	40	-0.0206	0.7294
203009_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5519	0.4481
203009_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.0238	0.6904
203009_3_9120	9120	Structuur	0	RapportageHR	2	40	-0.1661	0.5839
203009_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5526	0.4474
203009_3_9120	9120	Verstoring	0	RapportageHR	1	33.3333	-0.0628	0.6039
203018_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0401	0.7713
203018_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6637	0.3363
203018_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.2121	0.8788
203018_3_9120	9120	Structuur	0	RapportageHR	1	60	0.1128	0.6628
203018_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6394	0.3607
203018_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.1101	0.7427
203031_2_9120	9120	Structuur	1	RapportageHR	0	100	0.8211	1
203031_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.7828	0.2172
203031_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.6268	0.9601
203031_2_9160	9160	Structuur	1	RapportageHR	0	100	0.7037	1
203031_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.7828	0.2172
203031_2_9160	9160	Verstoring	0	RapportageHR	1	66.6667	0.6335	0.9668
203039_2_9120	9120	Structuur	1	RapportageHR	0	80	0.64	0.84
203039_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.7732	0.2268
203039_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.6066	0.9399
203039_2_9160	9160	Structuur	1	RapportageHR	0	80	0.5227	0.84
203039_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.7732	0.2268
203039_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.6931	1
204022_2_9120	9120	Structuur	1	RapportageHR	0	100	0.5675	1
204022_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8126	0.1874
204022_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.3824	0.7157
20470_2019-04-04_91E0_vm	91E0_vm	Structuur	1	RapportageHR	0	100	0.6496	1
20470_2019-04-04_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.4146	0.5854
20470_2019-04-04_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.3796	0.713
206047_2_9120	9120	Structuur	0	RapportageHR	1	80	0.386	0.8547
206047_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.727	0.273
206047_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.058	0.7247
206047_3_9120	9120	Structuur	0	RapportageHR	1	80	0.2881	0.8547
206047_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5498	0.4502
206047_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4083	0.75
206086_2_9120	9120	Structuur	0	RapportageHR	1	80	0.3179	0.8636
206086_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.2711	0.5334
206086_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4079	0.7412
206086_3_9120	9120	Structuur	0	RapportageHR	1	80	0.3231	0.8636
206086_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1532	0.5714
206086_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5753	0.9086
20614_2018-06-27_9120	9120	Structuur	0	RapportageHR	1	60	0.1441	0.6941
20614_2018-06-27_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6889	0.3111
20614_2018-06-27_9120	9120	Verstoring	1	RapportageHR	0	100	0.8924	1
207011_2_9160	9160	Structuur	0	RapportageHR	1	60	0.0995	0.7495
207011_2_9160	9160	Vegetatie	0	RapportageHR	0	0	-0.8124	0.1876
207011_2_9160	9160	Verstoring	1	RapportageHR	0	100	0.7083	1
207011_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.1259	0.7425
207011_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.8124	0.1876
207011_2_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.9028	1
207033_2_9120	9120	Structuur	0	RapportageHR	1	80	0.0658	0.8
207033_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.3217	0.5
207033_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.1079	0.7481
207033_3_9120	9120	Structuur	1	RapportageHR	0	100	0.5133	1
207033_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.209	0.5
207033_3_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.0501	0.7168
207049_2_9120	9120	Structuur	1	RapportageHR	0	80	0.3492	0.9333
207049_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5882	0.4119
207049_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4158	0.7492
207049_3_9120	9120	Structuur	1	RapportageHR	0	100	0.8113	1
207049_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.4206	0.5794
207049_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5833	0.9167
207057_2_9120	9120	Structuur	1	RapportageHR	0	60	0.3333	0.7333
207057_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5996	0.4004
207057_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.6933	1
207057_3_9120	9120	Structuur	1	RapportageHR	0	100	0.8007	1
207057_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5236	0.4765
207057_3_9120	9120	Verstoring	1	RapportageHR	0	100	0.5833	1
21025_2019-04-16_9130_end	9130_end	Structuur	0	RapportageHR	2	40	-0.1317	0.6183
21025_2019-04-16_9130_end	9130_end	Vegetatie	0	RapportageHR	0	50	0.0442	0.5664
21025_2019-04-16_9130_end	9130_end	Verstoring	0	RapportageHR	1	33.3333	-0.01	0.6567
211004_2_9120	9120	Structuur	0	RapportageHR	1	60	0.2336	0.7336
211004_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.8376	0.1624
211004_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.6446	1
211115_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.1288	0.7941
211115_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.7594	0.2406
211115_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.3609	0.6942
211115_2_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	60	0.1288	0.7941
211115_2_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	0	-0.6522	0.3478
211115_2_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.3548	0.6881
211193_2015-05-18_91E0_vc	91E0_vc	Structuur	0	RapportageHR	1	80	0.4188	0.9737
211193_2015-05-18_91E0_vc	91E0_vc	Vegetatie	0	RapportageHR	0	50	-0.1572	0.75
211193_2015-05-18_91E0_vc	91E0_vc	Verstoring	0	RapportageHR	1	66.6667	0.6039	0.9455
212002_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0379	0.7365
212002_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6291	0.3709
212002_2_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.3152	0.713
212006_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.3959	0.5041
212006_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0	0.5
212006_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9917	1
212018_2_9120	9120	Structuur	0	RapportageHR	1	60	0.1379	0.6379
212018_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.4266	0.5498
212018_2_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.0857	0.7524
212018_3_9120	9120	Structuur	0	RapportageHR	1	60	0.1379	0.6379
212018_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.3589	0.6411
212018_3_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.0698	0.7364
212040_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.3279	0.8945
212040_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	50	-0.0065	0.6428
212040_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.2632	0.8958
213030_3_9120	9120	Structuur	1	RapportageHR	0	80	0.2392	0.8228
213030_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.5474	0.4526
213030_3_9120	9120	Verstoring	0	RapportageHR	1	33.3333	0.0365	0.7031
213033_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.1382	0.6118
213033_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0.0122	0.5122
213033_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.9356	1
213033_3_9120	9120	Structuur	0	RapportageHR	1	60	0.1784	0.6784
213033_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0157	0.5
213033_3_9120	9120	Verstoring	1	RapportageHR	0	66.6667	0.5049	0.8981
213037_2_9120	9120	Structuur	0	RapportageHR	1	60	0.0423	0.6923
213037_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.6038	0.3962
213037_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5648	0.8981
213037_3_9120	9120	Structuur	0	RapportageHR	1	60	0.0923	0.6923
213037_3_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.57	0.43
213037_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5648	0.8981
213041_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.0112	0.6765
213041_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.8268	0.1733
213041_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.4153	0.7486
213041_3_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.0791	0.7444
213041_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.7686	0.2314
213041_3_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.5811	0.9145
213047_2_9120	9120	Structuur	0	RapportageHR	1	60	0.3326	0.7326
213047_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0218	0.5
213047_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4094	0.7427
213047_3_9120	9120	Structuur	0	RapportageHR	1	80	0.4821	0.852
213047_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1672	0.5
213047_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4094	0.7427
213050_3_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.1178	0.8332
213050_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.6112	0.3888
213050_3_91E0_va	91E0_va	Verstoring	1	RapportageHR	0	100	0.925	1
213067_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.3693	0.8291
213067_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.0906	0.5664
213067_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.5057	0.839
213067_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.2868	0.8291
213067_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	0	0.5
213067_3_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.3915	0.7249
213076_2_9120	9120	Structuur	0	RapportageHR	1	80	0.3723	0.9182
213076_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.0786	0.5416
213076_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.3823	0.749
213076_3_9120	9120	Structuur	0	RapportageHR	1	80	0.3731	0.9182
213076_3_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.312	0.5664
213076_3_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.1248	0.7498
213138_2019-04-09_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	60	0.0014	0.7147
213138_2019-04-09_91E0_vo	91E0_vo	Vegetatie	0	RapportageHR	0	50	0.1849	0.7207
213138_2019-04-09_91E0_vo	91E0_vo	Verstoring	0	RapportageHR	1	66.6667	0.6343	0.9676
214103_2_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.0475	0.6128
214103_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.936	0.064
214103_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.6079	0.9413
215068_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.2353	0.6647
215068_2_9120	9120	Vegetatie	0	RapportageHR	0	50	-0.1682	0.5416
215068_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.4156	0.749
218005_2_9120	9120	Structuur	0	RapportageHR	1	60	0.3516	0.7516
218005_2_9120	9120	Vegetatie	0	RapportageHR	0	50	0	0.5
218005_2_9120	9120	Verstoring	0	RapportageHR	1	66.6667	0.5747	0.908
218131_3_91E0_va	91E0_va	Structuur	0	RapportageHR	1	60	0.05	0.6
218131_3_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.7662	0.2338
218131_3_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.1131	0.7685
219694_2018-05-15_91E0_vo	91E0_vo	Structuur	0	RapportageHR	1	80	0.2607	0.93
219694_2018-05-15_91E0_vo	91E0_vo	Vegetatie	1	RapportageHR	0	100	0.4095	1
219694_2018-05-15_91E0_vo	91E0_vo	Verstoring	1	RapportageHR	0	100	0.9641	1
2198_2015-04-21_9160	9160	Structuur	0	RapportageHR	1	60	0.1376	0.6376
2198_2015-04-21_9160	9160	Vegetatie	0	RapportageHR	0	50	0.0837	0.6684
2198_2015-04-21_9160	9160	Verstoring	1	RapportageHR	0	100	0.7313	1
221010_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	1	60	-0.0291	0.6343
221010_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.979	0.021
221010_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	66.6667	0.4447	0.778
221010_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.0854	0.7487
221010_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.9126	0.0874
221010_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.4449	0.7783
221018_2_91E0_va	91E0_va	Structuur	1	RapportageHR	0	80	0.2653	0.8
221018_2_91E0_va	91E0_va	Vegetatie	0	RapportageHR	0	0	-0.5834	0.4166
221018_2_91E0_va	91E0_va	Verstoring	0	RapportageHR	1	66.6667	0.6047	0.938
221018_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	60	0.2487	0.7487
221018_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	0	-0.6153	0.3847
221018_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.6637	0.997
222108_2_9120	9120	Structuur	0	RapportageHR	1	60	0.1012	0.6199
222108_2_9120	9120	Vegetatie	0	RapportageHR	0	0	-0.444	0.556
222108_2_9120	9120	Verstoring	1	RapportageHR	0	100	0.7007	1
222132_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.3241	0.8157
222132_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.2632	0.5
222132_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	66.6667	0.3796	0.713
223096_2_91E0_vm	91E0_vm	Structuur	0	RapportageHR	2	60	0.1113	0.7594
223096_2_91E0_vm	91E0_vm	Vegetatie	0	RapportageHR	0	0	-0.6985	0.3015
223096_2_91E0_vm	91E0_vm	Verstoring	0	RapportageHR	1	33.3333	0.2655	0.9322
224080_3_91E0_sf	91E0_sf	Structuur	0	RapportageHR	2	50	-0.1321	0.7144
224080_3_91E0_sf	91E0_sf	Vegetatie	0	RapportageHR	0	50	0.0745	0.5745
224080_3_91E0_sf	91E0_sf	Verstoring	0	RapportageHR	1	50	0.2021	0.9079
224137_2_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.2932	0.8161
224137_2_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.2736	0.5664
224137_2_91E0_vn	91E0_vn	Verstoring	0	RapportageHR	1	33.3333	-0.0555	0.6111
224137_3_91E0_vn	91E0_vn	Structuur	0	RapportageHR	1	80	0.3122	0.8161
224137_3_91E0_vn	91E0_vn	Vegetatie	0	RapportageHR	0	50	-0.3365	0.5334
224137_3_91E0_vn	91E0_vn	Verstoring	1	RapportageHR	0	100	0.7083	1
225036_2_9120	9120	Structuur	0	RapportageHR	1	40	-0.3255	0.6231
